run,type,module,name,attrname,attrvalue,value
General-41-20230714-10:08:18-6552,runattr,,,configname,General,
General-41-20230714-10:08:18-6552,runattr,,,datetime,20230714-10:08:18,
General-41-20230714-10:08:18-6552,runattr,,,datetimef,20230714-100818,
General-41-20230714-10:08:18-6552,runattr,,,experiment,General,
General-41-20230714-10:08:18-6552,runattr,,,inifile,omnetpp.ini,
General-41-20230714-10:08:18-6552,runattr,,,iterationvars,"$0=0.5, $1=0.5",
General-41-20230714-10:08:18-6552,runattr,,,iterationvarsd,0.5/0.5,
General-41-20230714-10:08:18-6552,runattr,,,iterationvarsf,"0.5,0.5-",
General-41-20230714-10:08:18-6552,runattr,,,measurement,"$0=0.5, $1=0.5",
General-41-20230714-10:08:18-6552,runattr,,,network,Network,
General-41-20230714-10:08:18-6552,runattr,,,processid,6552,
General-41-20230714-10:08:18-6552,runattr,,,repetition,1,
General-41-20230714-10:08:18-6552,runattr,,,replication,#1,
General-41-20230714-10:08:18-6552,runattr,,,resultdir,results,
General-41-20230714-10:08:18-6552,runattr,,,runnumber,41,
General-41-20230714-10:08:18-6552,runattr,,,seedset,41,
General-41-20230714-10:08:18-6552,config,,,sim-time-limit,5000s,
General-41-20230714-10:08:18-6552,config,,,network,Network,
General-41-20230714-10:08:18-6552,config,,,config-recording,all,
General-41-20230714-10:08:18-6552,config,,,repeat,20,
General-41-20230714-10:08:18-6552,config,,,**.scalar-recording,true,
General-41-20230714-10:08:18-6552,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-41-20230714-10:08:18-6552,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-41-20230714-10:08:18-6552,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-41-20230714-10:08:18-6552,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-41-20230714-10:08:18-6552,config,,,**.first.Threshold,10,
General-41-20230714-10:08:18-6552,config,,,**.second.Threshold,3,
General-41-20230714-10:08:18-6552,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-41-20230714-10:08:18-6552,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-41-20230714-10:08:18-6552,config,,,**.first.capacity,10,
General-41-20230714-10:08:18-6552,config,,,**.second.capacity,-1,
General-52-20230714-10:08:18-1472,runattr,,,configname,General,
General-52-20230714-10:08:18-1472,runattr,,,datetime,20230714-10:08:18,
General-52-20230714-10:08:18-1472,runattr,,,datetimef,20230714-100818,
General-52-20230714-10:08:18-1472,runattr,,,experiment,General,
General-52-20230714-10:08:18-1472,runattr,,,inifile,omnetpp.ini,
General-52-20230714-10:08:18-1472,runattr,,,iterationvars,"$0=0.5, $1=0.5",
General-52-20230714-10:08:18-1472,runattr,,,iterationvarsd,0.5/0.5,
General-52-20230714-10:08:18-1472,runattr,,,iterationvarsf,"0.5,0.5-",
General-52-20230714-10:08:18-1472,runattr,,,measurement,"$0=0.5, $1=0.5",
General-52-20230714-10:08:18-1472,runattr,,,network,Network,
General-52-20230714-10:08:18-1472,runattr,,,processid,1472,
General-52-20230714-10:08:18-1472,runattr,,,repetition,12,
General-52-20230714-10:08:18-1472,runattr,,,replication,#12,
General-52-20230714-10:08:18-1472,runattr,,,resultdir,results,
General-52-20230714-10:08:18-1472,runattr,,,runnumber,52,
General-52-20230714-10:08:18-1472,runattr,,,seedset,52,
General-52-20230714-10:08:18-1472,config,,,sim-time-limit,5000s,
General-52-20230714-10:08:18-1472,config,,,network,Network,
General-52-20230714-10:08:18-1472,config,,,config-recording,all,
General-52-20230714-10:08:18-1472,config,,,repeat,20,
General-52-20230714-10:08:18-1472,config,,,**.scalar-recording,true,
General-52-20230714-10:08:18-1472,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-52-20230714-10:08:18-1472,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-52-20230714-10:08:18-1472,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-52-20230714-10:08:18-1472,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-52-20230714-10:08:18-1472,config,,,**.first.Threshold,10,
General-52-20230714-10:08:18-1472,config,,,**.second.Threshold,3,
General-52-20230714-10:08:18-1472,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-52-20230714-10:08:18-1472,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-52-20230714-10:08:18-1472,config,,,**.first.capacity,10,
General-52-20230714-10:08:18-1472,config,,,**.second.capacity,-1,
General-53-20230714-10:08:19-2816,runattr,,,configname,General,
General-53-20230714-10:08:19-2816,runattr,,,datetime,20230714-10:08:19,
General-53-20230714-10:08:19-2816,runattr,,,datetimef,20230714-100819,
General-53-20230714-10:08:19-2816,runattr,,,experiment,General,
General-53-20230714-10:08:19-2816,runattr,,,inifile,omnetpp.ini,
General-53-20230714-10:08:19-2816,runattr,,,iterationvars,"$0=0.5, $1=0.5",
General-53-20230714-10:08:19-2816,runattr,,,iterationvarsd,0.5/0.5,
General-53-20230714-10:08:19-2816,runattr,,,iterationvarsf,"0.5,0.5-",
General-53-20230714-10:08:19-2816,runattr,,,measurement,"$0=0.5, $1=0.5",
General-53-20230714-10:08:19-2816,runattr,,,network,Network,
General-53-20230714-10:08:19-2816,runattr,,,processid,2816,
General-53-20230714-10:08:19-2816,runattr,,,repetition,13,
General-53-20230714-10:08:19-2816,runattr,,,replication,#13,
General-53-20230714-10:08:19-2816,runattr,,,resultdir,results,
General-53-20230714-10:08:19-2816,runattr,,,runnumber,53,
