run,type,module,name,attrname,attrvalue,value
General-30-20230714-10:08:17-14580,runattr,,,configname,General,
General-30-20230714-10:08:17-14580,runattr,,,datetime,20230714-10:08:17,
General-30-20230714-10:08:17-14580,runattr,,,datetimef,20230714-100817,
General-30-20230714-10:08:17-14580,runattr,,,experiment,General,
General-30-20230714-10:08:17-14580,runattr,,,inifile,omnetpp.ini,
General-30-20230714-10:08:17-14580,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-30-20230714-10:08:17-14580,runattr,,,iterationvarsd,1.0/0.66,
General-30-20230714-10:08:17-14580,runattr,,,iterationvarsf,"1.0,0.66-",
General-30-20230714-10:08:17-14580,runattr,,,measurement,"$0=1.0, $1=0.66",
General-30-20230714-10:08:17-14580,runattr,,,network,Network,
General-30-20230714-10:08:17-14580,runattr,,,processid,14580,
General-30-20230714-10:08:17-14580,runattr,,,repetition,10,
General-30-20230714-10:08:17-14580,runattr,,,replication,#10,
General-30-20230714-10:08:17-14580,runattr,,,resultdir,results,
General-30-20230714-10:08:17-14580,runattr,,,runnumber,30,
General-30-20230714-10:08:17-14580,runattr,,,seedset,30,
General-30-20230714-10:08:17-14580,config,,,sim-time-limit,5000s,
General-30-20230714-10:08:17-14580,config,,,network,Network,
General-30-20230714-10:08:17-14580,config,,,config-recording,all,
General-30-20230714-10:08:17-14580,config,,,repeat,20,
General-30-20230714-10:08:17-14580,config,,,**.scalar-recording,true,
General-30-20230714-10:08:17-14580,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-30-20230714-10:08:17-14580,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-30-20230714-10:08:17-14580,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-30-20230714-10:08:17-14580,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-30-20230714-10:08:17-14580,config,,,**.first.Threshold,10,
General-30-20230714-10:08:17-14580,config,,,**.second.Threshold,3,
General-30-20230714-10:08:17-14580,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-30-20230714-10:08:17-14580,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-30-20230714-10:08:17-14580,config,,,**.first.capacity,10,
General-30-20230714-10:08:17-14580,config,,,**.second.capacity,-1,
General-20-20230714-10:08:17-13220,runattr,,,configname,General,
General-20-20230714-10:08:17-13220,runattr,,,datetime,20230714-10:08:17,
General-20-20230714-10:08:17-13220,runattr,,,datetimef,20230714-100817,
General-20-20230714-10:08:17-13220,runattr,,,experiment,General,
General-20-20230714-10:08:17-13220,runattr,,,inifile,omnetpp.ini,
General-20-20230714-10:08:17-13220,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-20-20230714-10:08:17-13220,runattr,,,iterationvarsd,1.0/0.66,
General-20-20230714-10:08:17-13220,runattr,,,iterationvarsf,"1.0,0.66-",
General-20-20230714-10:08:17-13220,runattr,,,measurement,"$0=1.0, $1=0.66",
General-20-20230714-10:08:17-13220,runattr,,,network,Network,
General-20-20230714-10:08:17-13220,runattr,,,processid,13220,
General-20-20230714-10:08:17-13220,runattr,,,repetition,0,
General-20-20230714-10:08:17-13220,runattr,,,replication,#0,
General-20-20230714-10:08:17-13220,runattr,,,resultdir,results,
General-20-20230714-10:08:17-13220,runattr,,,runnumber,20,
General-20-20230714-10:08:17-13220,runattr,,,seedset,20,
General-20-20230714-10:08:17-13220,config,,,sim-time-limit,5000s,
General-20-20230714-10:08:17-13220,config,,,network,Network,
General-20-20230714-10:08:17-13220,config,,,config-recording,all,
General-20-20230714-10:08:17-13220,config,,,repeat,20,
General-20-20230714-10:08:17-13220,config,,,**.scalar-recording,true,
General-20-20230714-10:08:17-13220,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-20-20230714-10:08:17-13220,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-20-20230714-10:08:17-13220,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-20-20230714-10:08:17-13220,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-20-20230714-10:08:17-13220,config,,,**.first.Threshold,10,
General-20-20230714-10:08:17-13220,config,,,**.second.Threshold,3,
General-20-20230714-10:08:17-13220,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-20-20230714-10:08:17-13220,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-20-20230714-10:08:17-13220,config,,,**.first.capacity,10,
General-20-20230714-10:08:17-13220,config,,,**.second.capacity,-1,
General-24-20230714-10:08:17-11080,runattr,,,configname,General,
General-24-20230714-10:08:17-11080,runattr,,,datetime,20230714-10:08:17,
General-24-20230714-10:08:17-11080,runattr,,,datetimef,20230714-100817,
General-24-20230714-10:08:17-11080,runattr,,,experiment,General,
General-24-20230714-10:08:17-11080,runattr,,,inifile,omnetpp.ini,
General-24-20230714-10:08:17-11080,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-24-20230714-10:08:17-11080,runattr,,,iterationvarsd,1.0/0.66,
General-24-20230714-10:08:17-11080,runattr,,,iterationvarsf,"1.0,0.66-",
General-24-20230714-10:08:17-11080,runattr,,,measurement,"$0=1.0, $1=0.66",
General-24-20230714-10:08:17-11080,runattr,,,network,Network,
General-24-20230714-10:08:17-11080,runattr,,,processid,11080,
General-24-20230714-10:08:17-11080,runattr,,,repetition,4,
General-24-20230714-10:08:17-11080,runattr,,,replication,#4,
General-24-20230714-10:08:17-11080,runattr,,,resultdir,results,
General-24-20230714-10:08:17-11080,runattr,,,runnumber,24,
General-24-20230714-10:08:17-11080,runattr,,,seedset,24,
General-24-20230714-10:08:17-11080,config,,,sim-time-limit,5000s,
General-24-20230714-10:08:17-11080,config,,,network,Network,
General-24-20230714-10:08:17-11080,config,,,config-recording,all,
General-24-20230714-10:08:17-11080,config,,,repeat,20,
General-24-20230714-10:08:17-11080,config,,,**.scalar-recording,true,
General-24-20230714-10:08:17-11080,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-24-20230714-10:08:17-11080,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-24-20230714-10:08:17-11080,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-24-20230714-10:08:17-11080,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-24-20230714-10:08:17-11080,config,,,**.first.Threshold,10,
General-24-20230714-10:08:17-11080,config,,,**.second.Threshold,3,
General-24-20230714-10:08:17-11080,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-24-20230714-10:08:17-11080,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-24-20230714-10:08:17-11080,config,,,**.first.capacity,10,
General-24-20230714-10:08:17-11080,config,,,**.second.capacity,-1,
General-31-20230714-10:08:17-3316,runattr,,,configname,General,
General-31-20230714-10:08:17-3316,runattr,,,datetime,20230714-10:08:17,
General-31-20230714-10:08:17-3316,runattr,,,datetimef,20230714-100817,
General-31-20230714-10:08:17-3316,runattr,,,experiment,General,
General-31-20230714-10:08:17-3316,runattr,,,inifile,omnetpp.ini,
General-31-20230714-10:08:17-3316,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-31-20230714-10:08:17-3316,runattr,,,iterationvarsd,1.0/0.66,
General-31-20230714-10:08:17-3316,runattr,,,iterationvarsf,"1.0,0.66-",
General-31-20230714-10:08:17-3316,runattr,,,measurement,"$0=1.0, $1=0.66",
General-31-20230714-10:08:17-3316,runattr,,,network,Network,
