run,type,module,name,attrname,attrvalue,value
General-160-20230714-10:07:09-3648,runattr,,,configname,General,
General-160-20230714-10:07:09-3648,runattr,,,datetime,20230714-10:07:09,
General-160-20230714-10:07:09-3648,runattr,,,datetimef,20230714-100709,
General-160-20230714-10:07:09-3648,runattr,,,experiment,General,
General-160-20230714-10:07:09-3648,runattr,,,inifile,omnetpp.ini,
General-160-20230714-10:07:09-3648,runattr,,,iterationvars,"$0=0.05, $1=0.5",
General-160-20230714-10:07:09-3648,runattr,,,iterationvarsd,0.05/0.5,
General-160-20230714-10:07:09-3648,runattr,,,iterationvarsf,"0.05,0.5-",
General-160-20230714-10:07:09-3648,runattr,,,measurement,"$0=0.05, $1=0.5",
General-160-20230714-10:07:09-3648,runattr,,,network,Network,
General-160-20230714-10:07:09-3648,runattr,,,processid,3648,
General-160-20230714-10:07:09-3648,runattr,,,repetition,0,
General-160-20230714-10:07:09-3648,runattr,,,replication,#0,
General-160-20230714-10:07:09-3648,runattr,,,resultdir,results,
General-160-20230714-10:07:09-3648,runattr,,,runnumber,160,
General-160-20230714-10:07:09-3648,runattr,,,seedset,160,
General-160-20230714-10:07:09-3648,config,,,sim-time-limit,5000s,
General-160-20230714-10:07:09-3648,config,,,network,Network,
General-160-20230714-10:07:09-3648,config,,,config-recording,all,
General-160-20230714-10:07:09-3648,config,,,repeat,20,
General-160-20230714-10:07:09-3648,config,,,**.scalar-recording,true,
General-160-20230714-10:07:09-3648,config,,,**.S1.interArrivalTime,exponential(0.05s),
General-160-20230714-10:07:09-3648,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-160-20230714-10:07:09-3648,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-160-20230714-10:07:09-3648,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-160-20230714-10:07:09-3648,config,,,**.first.Threshold,10,
General-160-20230714-10:07:09-3648,config,,,**.second.Threshold,3,
General-160-20230714-10:07:09-3648,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-160-20230714-10:07:09-3648,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-160-20230714-10:07:09-3648,config,,,**.first.capacity,10,
General-160-20230714-10:07:09-3648,config,,,**.second.capacity,-1,
General-170-20230714-10:07:10-15216,runattr,,,configname,General,
General-170-20230714-10:07:10-15216,runattr,,,datetime,20230714-10:07:10,
General-170-20230714-10:07:10-15216,runattr,,,datetimef,20230714-100710,
General-170-20230714-10:07:10-15216,runattr,,,experiment,General,
General-170-20230714-10:07:10-15216,runattr,,,inifile,omnetpp.ini,
General-170-20230714-10:07:10-15216,runattr,,,iterationvars,"$0=0.05, $1=0.5",
General-170-20230714-10:07:10-15216,runattr,,,iterationvarsd,0.05/0.5,
General-170-20230714-10:07:10-15216,runattr,,,iterationvarsf,"0.05,0.5-",
General-170-20230714-10:07:10-15216,runattr,,,measurement,"$0=0.05, $1=0.5",
