run,type,module,name,attrname,attrvalue,value
General-91-20230714-10:03:31-908,runattr,,,configname,General,
General-91-20230714-10:03:31-908,runattr,,,datetime,20230714-10:03:31,
General-91-20230714-10:03:31-908,runattr,,,datetimef,20230714-100331,
General-91-20230714-10:03:31-908,runattr,,,experiment,General,
General-91-20230714-10:03:31-908,runattr,,,inifile,omnetpp.ini,
General-91-20230714-10:03:31-908,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-91-20230714-10:03:31-908,runattr,,,iterationvarsd,0.25/0.5,
General-91-20230714-10:03:31-908,runattr,,,iterationvarsf,"0.25,0.5-",
General-91-20230714-10:03:31-908,runattr,,,measurement,"$0=0.25, $1=0.5",
General-91-20230714-10:03:31-908,runattr,,,network,Network,
General-91-20230714-10:03:31-908,runattr,,,processid,908,
General-91-20230714-10:03:31-908,runattr,,,repetition,11,
General-91-20230714-10:03:31-908,runattr,,,replication,#11,
General-91-20230714-10:03:31-908,runattr,,,resultdir,results,
General-91-20230714-10:03:31-908,runattr,,,runnumber,91,
General-91-20230714-10:03:31-908,runattr,,,seedset,91,
General-91-20230714-10:03:31-908,config,,,sim-time-limit,5000s,
General-91-20230714-10:03:31-908,config,,,network,Network,
General-91-20230714-10:03:31-908,config,,,config-recording,all,
General-91-20230714-10:03:31-908,config,,,repeat,20,
General-91-20230714-10:03:31-908,config,,,**.scalar-recording,true,
General-91-20230714-10:03:31-908,config,,,warmup-period,1000s,
General-91-20230714-10:03:31-908,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-91-20230714-10:03:31-908,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-91-20230714-10:03:31-908,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-91-20230714-10:03:31-908,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-91-20230714-10:03:31-908,config,,,**.first.Threshold,10,
General-91-20230714-10:03:31-908,config,,,**.second.Threshold,3,
General-91-20230714-10:03:31-908,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-91-20230714-10:03:31-908,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-91-20230714-10:03:31-908,config,,,**.first.capacity,10,
General-91-20230714-10:03:31-908,config,,,**.second.capacity,-1,
General-92-20230714-10:03:32-10620,runattr,,,configname,General,
General-92-20230714-10:03:32-10620,runattr,,,datetime,20230714-10:03:32,
General-92-20230714-10:03:32-10620,runattr,,,datetimef,20230714-100332,
General-92-20230714-10:03:32-10620,runattr,,,experiment,General,
General-92-20230714-10:03:32-10620,runattr,,,inifile,omnetpp.ini,
General-92-20230714-10:03:32-10620,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-92-20230714-10:03:32-10620,runattr,,,iterationvarsd,0.25/0.5,
General-92-20230714-10:03:32-10620,runattr,,,iterationvarsf,"0.25,0.5-",
General-92-20230714-10:03:32-10620,runattr,,,measurement,"$0=0.25, $1=0.5",
General-92-20230714-10:03:32-10620,runattr,,,network,Network,
General-92-20230714-10:03:32-10620,runattr,,,processid,10620,
General-92-20230714-10:03:32-10620,runattr,,,repetition,12,
General-92-20230714-10:03:32-10620,runattr,,,replication,#12,
General-92-20230714-10:03:32-10620,runattr,,,resultdir,results,
General-92-20230714-10:03:32-10620,runattr,,,runnumber,92,
General-92-20230714-10:03:32-10620,runattr,,,seedset,92,
General-92-20230714-10:03:32-10620,config,,,sim-time-limit,5000s,
General-92-20230714-10:03:32-10620,config,,,network,Network,
General-92-20230714-10:03:32-10620,config,,,config-recording,all,
General-92-20230714-10:03:32-10620,config,,,repeat,20,
General-92-20230714-10:03:32-10620,config,,,**.scalar-recording,true,
General-92-20230714-10:03:32-10620,config,,,warmup-period,1000s,
General-92-20230714-10:03:32-10620,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-92-20230714-10:03:32-10620,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-92-20230714-10:03:32-10620,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-92-20230714-10:03:32-10620,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-92-20230714-10:03:32-10620,config,,,**.first.Threshold,10,
General-92-20230714-10:03:32-10620,config,,,**.second.Threshold,3,
General-92-20230714-10:03:32-10620,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-92-20230714-10:03:32-10620,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-92-20230714-10:03:32-10620,config,,,**.first.capacity,10,
General-92-20230714-10:03:32-10620,config,,,**.second.capacity,-1,
General-97-20230714-10:03:32-12588,runattr,,,configname,General,
General-97-20230714-10:03:32-12588,runattr,,,datetime,20230714-10:03:32,
General-97-20230714-10:03:32-12588,runattr,,,datetimef,20230714-100332,
General-97-20230714-10:03:32-12588,runattr,,,experiment,General,
General-97-20230714-10:03:32-12588,runattr,,,inifile,omnetpp.ini,
General-97-20230714-10:03:32-12588,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-97-20230714-10:03:32-12588,runattr,,,iterationvarsd,0.25/0.5,
General-97-20230714-10:03:32-12588,runattr,,,iterationvarsf,"0.25,0.5-",
General-97-20230714-10:03:32-12588,runattr,,,measurement,"$0=0.25, $1=0.5",
General-97-20230714-10:03:32-12588,runattr,,,network,Network,
General-97-20230714-10:03:32-12588,runattr,,,processid,12588,
General-97-20230714-10:03:32-12588,runattr,,,repetition,17,
General-97-20230714-10:03:32-12588,runattr,,,replication,#17,
General-97-20230714-10:03:32-12588,runattr,,,resultdir,results,
General-97-20230714-10:03:32-12588,runattr,,,runnumber,97,
General-97-20230714-10:03:32-12588,runattr,,,seedset,97,
General-97-20230714-10:03:32-12588,config,,,sim-time-limit,5000s,
General-97-20230714-10:03:32-12588,config,,,network,Network,
General-97-20230714-10:03:32-12588,config,,,config-recording,all,
General-97-20230714-10:03:32-12588,config,,,repeat,20,
General-97-20230714-10:03:32-12588,config,,,**.scalar-recording,true,
General-97-20230714-10:03:32-12588,config,,,warmup-period,1000s,
General-97-20230714-10:03:32-12588,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-97-20230714-10:03:32-12588,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-97-20230714-10:03:32-12588,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-97-20230714-10:03:32-12588,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-97-20230714-10:03:32-12588,config,,,**.first.Threshold,10,
General-97-20230714-10:03:32-12588,config,,,**.second.Threshold,3,
General-97-20230714-10:03:32-12588,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-97-20230714-10:03:32-12588,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-97-20230714-10:03:32-12588,config,,,**.first.capacity,10,
General-97-20230714-10:03:32-12588,config,,,**.second.capacity,-1,
General-98-20230714-10:03:32-6660,runattr,,,configname,General,
General-98-20230714-10:03:32-6660,runattr,,,datetime,20230714-10:03:32,
General-98-20230714-10:03:32-6660,runattr,,,datetimef,20230714-100332,
General-98-20230714-10:03:32-6660,runattr,,,experiment,General,
General-98-20230714-10:03:32-6660,runattr,,,inifile,omnetpp.ini,
General-98-20230714-10:03:32-6660,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-98-20230714-10:03:32-6660,runattr,,,iterationvarsd,0.25/0.5,
General-98-20230714-10:03:32-6660,runattr,,,iterationvarsf,"0.25,0.5-",
General-98-20230714-10:03:32-6660,runattr,,,measurement,"$0=0.25, $1=0.5",
General-98-20230714-10:03:32-6660,runattr,,,network,Network,
General-98-20230714-10:03:32-6660,runattr,,,processid,6660,
General-98-20230714-10:03:32-6660,runattr,,,repetition,18,
General-98-20230714-10:03:32-6660,runattr,,,replication,#18,
General-98-20230714-10:03:32-6660,runattr,,,resultdir,results,
General-98-20230714-10:03:32-6660,runattr,,,runnumber,98,
General-98-20230714-10:03:32-6660,runattr,,,seedset,98,
General-98-20230714-10:03:32-6660,config,,,sim-time-limit,5000s,
General-98-20230714-10:03:32-6660,config,,,network,Network,
General-98-20230714-10:03:32-6660,config,,,config-recording,all,
General-98-20230714-10:03:32-6660,config,,,repeat,20,
General-98-20230714-10:03:32-6660,config,,,**.scalar-recording,true,
General-98-20230714-10:03:32-6660,config,,,warmup-period,1000s,
General-98-20230714-10:03:32-6660,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-98-20230714-10:03:32-6660,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-98-20230714-10:03:32-6660,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-98-20230714-10:03:32-6660,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-98-20230714-10:03:32-6660,config,,,**.first.Threshold,10,
General-98-20230714-10:03:32-6660,config,,,**.second.Threshold,3,
General-98-20230714-10:03:32-6660,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-98-20230714-10:03:32-6660,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-98-20230714-10:03:32-6660,config,,,**.first.capacity,10,
General-98-20230714-10:03:32-6660,config,,,**.second.capacity,-1,
General-96-20230714-10:03:32-3848,runattr,,,configname,General,
General-96-20230714-10:03:32-3848,runattr,,,datetime,20230714-10:03:32,
General-96-20230714-10:03:32-3848,runattr,,,datetimef,20230714-100332,
General-96-20230714-10:03:32-3848,runattr,,,experiment,General,
General-96-20230714-10:03:32-3848,runattr,,,inifile,omnetpp.ini,
General-96-20230714-10:03:32-3848,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-96-20230714-10:03:32-3848,runattr,,,iterationvarsd,0.25/0.5,
General-96-20230714-10:03:32-3848,runattr,,,iterationvarsf,"0.25,0.5-",
General-96-20230714-10:03:32-3848,runattr,,,measurement,"$0=0.25, $1=0.5",
General-96-20230714-10:03:32-3848,runattr,,,network,Network,
General-96-20230714-10:03:32-3848,runattr,,,processid,3848,
General-96-20230714-10:03:32-3848,runattr,,,repetition,16,
General-96-20230714-10:03:32-3848,runattr,,,replication,#16,
General-96-20230714-10:03:32-3848,runattr,,,resultdir,results,
General-96-20230714-10:03:32-3848,runattr,,,runnumber,96,
General-96-20230714-10:03:32-3848,runattr,,,seedset,96,
General-96-20230714-10:03:32-3848,config,,,sim-time-limit,5000s,
General-96-20230714-10:03:32-3848,config,,,network,Network,
General-96-20230714-10:03:32-3848,config,,,config-recording,all,
General-96-20230714-10:03:32-3848,config,,,repeat,20,
General-96-20230714-10:03:32-3848,config,,,**.scalar-recording,true,
General-96-20230714-10:03:32-3848,config,,,warmup-period,1000s,
General-96-20230714-10:03:32-3848,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-96-20230714-10:03:32-3848,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-96-20230714-10:03:32-3848,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-96-20230714-10:03:32-3848,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-96-20230714-10:03:32-3848,config,,,**.first.Threshold,10,
General-96-20230714-10:03:32-3848,config,,,**.second.Threshold,3,
General-96-20230714-10:03:32-3848,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-96-20230714-10:03:32-3848,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-96-20230714-10:03:32-3848,config,,,**.first.capacity,10,
General-96-20230714-10:03:32-3848,config,,,**.second.capacity,-1,
General-83-20230714-10:03:31-16196,runattr,,,configname,General,
General-83-20230714-10:03:31-16196,runattr,,,datetime,20230714-10:03:31,
General-83-20230714-10:03:31-16196,runattr,,,datetimef,20230714-100331,
General-83-20230714-10:03:31-16196,runattr,,,experiment,General,
General-83-20230714-10:03:31-16196,runattr,,,inifile,omnetpp.ini,
General-83-20230714-10:03:31-16196,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-83-20230714-10:03:31-16196,runattr,,,iterationvarsd,0.25/0.5,
General-83-20230714-10:03:31-16196,runattr,,,iterationvarsf,"0.25,0.5-",
General-83-20230714-10:03:31-16196,runattr,,,measurement,"$0=0.25, $1=0.5",
General-83-20230714-10:03:31-16196,runattr,,,network,Network,
General-83-20230714-10:03:31-16196,runattr,,,processid,16196,
General-83-20230714-10:03:31-16196,runattr,,,repetition,3,
General-83-20230714-10:03:31-16196,runattr,,,replication,#3,
General-83-20230714-10:03:31-16196,runattr,,,resultdir,results,
General-83-20230714-10:03:31-16196,runattr,,,runnumber,83,
General-83-20230714-10:03:31-16196,runattr,,,seedset,83,
General-83-20230714-10:03:31-16196,config,,,sim-time-limit,5000s,
General-83-20230714-10:03:31-16196,config,,,network,Network,
General-83-20230714-10:03:31-16196,config,,,config-recording,all,
General-83-20230714-10:03:31-16196,config,,,repeat,20,
General-83-20230714-10:03:31-16196,config,,,**.scalar-recording,true,
General-83-20230714-10:03:31-16196,config,,,warmup-period,1000s,
General-83-20230714-10:03:31-16196,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-83-20230714-10:03:31-16196,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-83-20230714-10:03:31-16196,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-83-20230714-10:03:31-16196,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-83-20230714-10:03:31-16196,config,,,**.first.Threshold,10,
General-83-20230714-10:03:31-16196,config,,,**.second.Threshold,3,
General-83-20230714-10:03:31-16196,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-83-20230714-10:03:31-16196,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-83-20230714-10:03:31-16196,config,,,**.first.capacity,10,
General-83-20230714-10:03:31-16196,config,,,**.second.capacity,-1,
General-99-20230714-10:03:32-8412,runattr,,,configname,General,
General-99-20230714-10:03:32-8412,runattr,,,datetime,20230714-10:03:32,
General-99-20230714-10:03:32-8412,runattr,,,datetimef,20230714-100332,
General-99-20230714-10:03:32-8412,runattr,,,experiment,General,
General-99-20230714-10:03:32-8412,runattr,,,inifile,omnetpp.ini,
General-99-20230714-10:03:32-8412,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-99-20230714-10:03:32-8412,runattr,,,iterationvarsd,0.25/0.5,
General-99-20230714-10:03:32-8412,runattr,,,iterationvarsf,"0.25,0.5-",
General-99-20230714-10:03:32-8412,runattr,,,measurement,"$0=0.25, $1=0.5",
General-99-20230714-10:03:32-8412,runattr,,,network,Network,
General-99-20230714-10:03:32-8412,runattr,,,processid,8412,
General-99-20230714-10:03:32-8412,runattr,,,repetition,19,
General-99-20230714-10:03:32-8412,runattr,,,replication,#19,
General-99-20230714-10:03:32-8412,runattr,,,resultdir,results,
General-99-20230714-10:03:32-8412,runattr,,,runnumber,99,
General-99-20230714-10:03:32-8412,runattr,,,seedset,99,
General-99-20230714-10:03:32-8412,config,,,sim-time-limit,5000s,
General-99-20230714-10:03:32-8412,config,,,network,Network,
General-99-20230714-10:03:32-8412,config,,,config-recording,all,
General-99-20230714-10:03:32-8412,config,,,repeat,20,
General-99-20230714-10:03:32-8412,config,,,**.scalar-recording,true,
General-99-20230714-10:03:32-8412,config,,,warmup-period,1000s,
General-99-20230714-10:03:32-8412,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-99-20230714-10:03:32-8412,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-99-20230714-10:03:32-8412,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-99-20230714-10:03:32-8412,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-99-20230714-10:03:32-8412,config,,,**.first.Threshold,10,
General-99-20230714-10:03:32-8412,config,,,**.second.Threshold,3,
General-99-20230714-10:03:32-8412,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-99-20230714-10:03:32-8412,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-99-20230714-10:03:32-8412,config,,,**.first.capacity,10,
General-99-20230714-10:03:32-8412,config,,,**.second.capacity,-1,
General-85-20230714-10:03:31-13868,runattr,,,configname,General,
