run,type,module,name,attrname,attrvalue,value
General-93-20230714-10:07:04-12924,runattr,,,seedset,93,
General-93-20230714-10:07:04-12924,config,,,sim-time-limit,5000s,
General-93-20230714-10:07:04-12924,config,,,network,Network,
General-93-20230714-10:07:04-12924,config,,,config-recording,all,
General-93-20230714-10:07:04-12924,config,,,repeat,20,
General-93-20230714-10:07:04-12924,config,,,**.scalar-recording,true,
General-93-20230714-10:07:04-12924,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-93-20230714-10:07:04-12924,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-93-20230714-10:07:04-12924,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-93-20230714-10:07:04-12924,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-93-20230714-10:07:04-12924,config,,,**.first.Threshold,10,
General-93-20230714-10:07:04-12924,config,,,**.second.Threshold,3,
General-93-20230714-10:07:04-12924,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-93-20230714-10:07:04-12924,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-93-20230714-10:07:04-12924,config,,,**.first.capacity,10,
General-93-20230714-10:07:04-12924,config,,,**.second.capacity,-1,
General-95-20230714-10:07:04-10404,runattr,,,configname,General,
General-95-20230714-10:07:04-10404,runattr,,,datetime,20230714-10:07:04,
General-95-20230714-10:07:04-10404,runattr,,,datetimef,20230714-100704,
General-95-20230714-10:07:04-10404,runattr,,,experiment,General,
General-95-20230714-10:07:04-10404,runattr,,,inifile,omnetpp.ini,
General-95-20230714-10:07:04-10404,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-95-20230714-10:07:04-10404,runattr,,,iterationvarsd,0.25/0.5,
General-95-20230714-10:07:04-10404,runattr,,,iterationvarsf,"0.25,0.5-",
General-95-20230714-10:07:04-10404,runattr,,,measurement,"$0=0.25, $1=0.5",
General-95-20230714-10:07:04-10404,runattr,,,network,Network,
General-95-20230714-10:07:04-10404,runattr,,,processid,10404,
General-95-20230714-10:07:04-10404,runattr,,,repetition,15,
General-95-20230714-10:07:04-10404,runattr,,,replication,#15,
General-95-20230714-10:07:04-10404,runattr,,,resultdir,results,
General-95-20230714-10:07:04-10404,runattr,,,runnumber,95,
General-95-20230714-10:07:04-10404,runattr,,,seedset,95,
General-95-20230714-10:07:04-10404,config,,,sim-time-limit,5000s,
General-95-20230714-10:07:04-10404,config,,,network,Network,
General-95-20230714-10:07:04-10404,config,,,config-recording,all,
General-95-20230714-10:07:04-10404,config,,,repeat,20,
General-95-20230714-10:07:04-10404,config,,,**.scalar-recording,true,
General-95-20230714-10:07:04-10404,config,,,**.S1.interArrivalTime,exponential(0.25s),
