run,type,module,name,attrname,attrvalue,value
General-1-20230714-10:08:16-4900,runattr,,,configname,General,
General-1-20230714-10:08:16-4900,runattr,,,datetime,20230714-10:08:16,
General-1-20230714-10:08:16-4900,runattr,,,datetimef,20230714-100816,
General-1-20230714-10:08:16-4900,runattr,,,experiment,General,
General-1-20230714-10:08:16-4900,runattr,,,inifile,omnetpp.ini,
General-1-20230714-10:08:16-4900,runattr,,,iterationvars,"$0=1.0, $1=0.5",
General-1-20230714-10:08:16-4900,runattr,,,iterationvarsd,1.0/0.5,
General-1-20230714-10:08:16-4900,runattr,,,iterationvarsf,"1.0,0.5-",
General-1-20230714-10:08:16-4900,runattr,,,measurement,"$0=1.0, $1=0.5",
General-1-20230714-10:08:16-4900,runattr,,,network,Network,
General-1-20230714-10:08:16-4900,runattr,,,processid,4900,
General-1-20230714-10:08:16-4900,runattr,,,repetition,1,
General-1-20230714-10:08:16-4900,runattr,,,replication,#1,
General-1-20230714-10:08:16-4900,runattr,,,resultdir,results,
General-1-20230714-10:08:16-4900,runattr,,,runnumber,1,
General-1-20230714-10:08:16-4900,runattr,,,seedset,1,
General-1-20230714-10:08:16-4900,config,,,sim-time-limit,5000s,
General-1-20230714-10:08:16-4900,config,,,network,Network,
General-1-20230714-10:08:16-4900,config,,,config-recording,all,
General-1-20230714-10:08:16-4900,config,,,repeat,20,
General-1-20230714-10:08:16-4900,config,,,**.scalar-recording,true,
General-1-20230714-10:08:16-4900,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-1-20230714-10:08:16-4900,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-1-20230714-10:08:16-4900,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-1-20230714-10:08:16-4900,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-1-20230714-10:08:16-4900,config,,,**.first.Threshold,10,
General-1-20230714-10:08:16-4900,config,,,**.second.Threshold,3,
General-1-20230714-10:08:16-4900,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
