run,type,module,name,attrname,attrvalue,value
General-60-20230714-10:03:29-10600,runattr,,,runnumber,60,
General-60-20230714-10:03:29-10600,runattr,,,seedset,60,
General-60-20230714-10:03:29-10600,config,,,sim-time-limit,5000s,
General-60-20230714-10:03:29-10600,config,,,network,Network,
General-60-20230714-10:03:29-10600,config,,,config-recording,all,
General-60-20230714-10:03:29-10600,config,,,repeat,20,
General-60-20230714-10:03:29-10600,config,,,**.scalar-recording,true,
General-60-20230714-10:03:29-10600,config,,,warmup-period,1000s,
General-60-20230714-10:03:29-10600,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-60-20230714-10:03:29-10600,config,,,**.S2.interArrivalTime,exponential(1s),
General-60-20230714-10:03:29-10600,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-60-20230714-10:03:29-10600,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-60-20230714-10:03:29-10600,config,,,**.first.Threshold,10,
General-60-20230714-10:03:29-10600,config,,,**.second.Threshold,3,
General-60-20230714-10:03:29-10600,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-60-20230714-10:03:29-10600,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-60-20230714-10:03:29-10600,config,,,**.first.capacity,10,
General-60-20230714-10:03:29-10600,config,,,**.second.capacity,-1,
General-72-20230714-10:03:30-12464,runattr,,,configname,General,
General-72-20230714-10:03:30-12464,runattr,,,datetime,20230714-10:03:30,
General-72-20230714-10:03:30-12464,runattr,,,datetimef,20230714-100330,
General-72-20230714-10:03:30-12464,runattr,,,experiment,General,
General-72-20230714-10:03:30-12464,runattr,,,inifile,omnetpp.ini,
General-72-20230714-10:03:30-12464,runattr,,,iterationvars,"$0=0.5, $1=1",
General-72-20230714-10:03:30-12464,runattr,,,iterationvarsd,0.5/1,
General-72-20230714-10:03:30-12464,runattr,,,iterationvarsf,"0.5,1-",
General-72-20230714-10:03:30-12464,runattr,,,measurement,"$0=0.5, $1=1",
General-72-20230714-10:03:30-12464,runattr,,,network,Network,
General-72-20230714-10:03:30-12464,runattr,,,processid,12464,
General-72-20230714-10:03:30-12464,runattr,,,repetition,12,
General-72-20230714-10:03:30-12464,runattr,,,replication,#12,
General-72-20230714-10:03:30-12464,runattr,,,resultdir,results,
General-72-20230714-10:03:30-12464,runattr,,,runnumber,72,
General-72-20230714-10:03:30-12464,runattr,,,seedset,72,
General-72-20230714-10:03:30-12464,config,,,sim-time-limit,5000s,
General-72-20230714-10:03:30-12464,config,,,network,Network,
General-72-20230714-10:03:30-12464,config,,,config-recording,all,
General-72-20230714-10:03:30-12464,config,,,repeat,20,
General-72-20230714-10:03:30-12464,config,,,**.scalar-recording,true,
General-72-20230714-10:03:30-12464,config,,,warmup-period,1000s,
General-72-20230714-10:03:30-12464,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-72-20230714-10:03:30-12464,config,,,**.S2.interArrivalTime,exponential(1s),
General-72-20230714-10:03:30-12464,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-72-20230714-10:03:30-12464,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-72-20230714-10:03:30-12464,config,,,**.first.Threshold,10,
General-72-20230714-10:03:30-12464,config,,,**.second.Threshold,3,
General-72-20230714-10:03:30-12464,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-72-20230714-10:03:30-12464,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-72-20230714-10:03:30-12464,config,,,**.first.capacity,10,
General-72-20230714-10:03:30-12464,config,,,**.second.capacity,-1,
