run,type,module,name,attrname,attrvalue,value
General-21-20230714-10:03:28-13736,runattr,,,configname,General,
General-21-20230714-10:03:28-13736,runattr,,,datetime,20230714-10:03:28,
General-21-20230714-10:03:28-13736,runattr,,,datetimef,20230714-100328,
General-21-20230714-10:03:28-13736,runattr,,,experiment,General,
General-21-20230714-10:03:28-13736,runattr,,,inifile,omnetpp.ini,
General-21-20230714-10:03:28-13736,runattr,,,iterationvars,"$0=1.0, $1=1",
General-21-20230714-10:03:28-13736,runattr,,,iterationvarsd,1.0/1,
General-21-20230714-10:03:28-13736,runattr,,,iterationvarsf,"1.0,1-",
General-21-20230714-10:03:28-13736,runattr,,,measurement,"$0=1.0, $1=1",
General-21-20230714-10:03:28-13736,runattr,,,network,Network,
General-21-20230714-10:03:28-13736,runattr,,,processid,13736,
General-21-20230714-10:03:28-13736,runattr,,,repetition,1,
General-21-20230714-10:03:28-13736,runattr,,,replication,#1,
General-21-20230714-10:03:28-13736,runattr,,,resultdir,results,
General-21-20230714-10:03:28-13736,runattr,,,runnumber,21,
General-21-20230714-10:03:28-13736,runattr,,,seedset,21,
General-21-20230714-10:03:28-13736,config,,,sim-time-limit,5000s,
General-21-20230714-10:03:28-13736,config,,,network,Network,
General-21-20230714-10:03:28-13736,config,,,config-recording,all,
General-21-20230714-10:03:28-13736,config,,,repeat,20,
General-21-20230714-10:03:28-13736,config,,,**.scalar-recording,true,
General-21-20230714-10:03:28-13736,config,,,warmup-period,1000s,
General-21-20230714-10:03:28-13736,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-21-20230714-10:03:28-13736,config,,,**.S2.interArrivalTime,exponential(1s),
General-21-20230714-10:03:28-13736,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-21-20230714-10:03:28-13736,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-21-20230714-10:03:28-13736,config,,,**.first.Threshold,10,
General-21-20230714-10:03:28-13736,config,,,**.second.Threshold,3,
General-21-20230714-10:03:28-13736,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-21-20230714-10:03:28-13736,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-21-20230714-10:03:28-13736,config,,,**.first.capacity,10,
General-21-20230714-10:03:28-13736,config,,,**.second.capacity,-1,
General-20-20230714-10:03:28-8248,runattr,,,configname,General,
General-20-20230714-10:03:28-8248,runattr,,,datetime,20230714-10:03:28,
General-20-20230714-10:03:28-8248,runattr,,,datetimef,20230714-100328,
General-20-20230714-10:03:28-8248,runattr,,,experiment,General,
General-20-20230714-10:03:28-8248,runattr,,,inifile,omnetpp.ini,
General-20-20230714-10:03:28-8248,runattr,,,iterationvars,"$0=1.0, $1=1",
General-20-20230714-10:03:28-8248,runattr,,,iterationvarsd,1.0/1,
General-20-20230714-10:03:28-8248,runattr,,,iterationvarsf,"1.0,1-",
General-20-20230714-10:03:28-8248,runattr,,,measurement,"$0=1.0, $1=1",
General-20-20230714-10:03:28-8248,runattr,,,network,Network,
General-20-20230714-10:03:28-8248,runattr,,,processid,8248,
General-20-20230714-10:03:28-8248,runattr,,,repetition,0,
General-20-20230714-10:03:28-8248,runattr,,,replication,#0,
General-20-20230714-10:03:28-8248,runattr,,,resultdir,results,
General-20-20230714-10:03:28-8248,runattr,,,runnumber,20,
General-20-20230714-10:03:28-8248,runattr,,,seedset,20,
General-20-20230714-10:03:28-8248,config,,,sim-time-limit,5000s,
General-20-20230714-10:03:28-8248,config,,,network,Network,
General-20-20230714-10:03:28-8248,config,,,config-recording,all,
General-20-20230714-10:03:28-8248,config,,,repeat,20,
General-20-20230714-10:03:28-8248,config,,,**.scalar-recording,true,
General-20-20230714-10:03:28-8248,config,,,warmup-period,1000s,
General-20-20230714-10:03:28-8248,config,,,**.S1.interArrivalTime,exponential(1.0s),
