run,type,module,name,attrname,attrvalue,value
General-133-20230612-09:31:59-488,config,,,sim-time-limit,1000s,
General-133-20230612-09:31:59-488,config,,,network,Network,
General-133-20230612-09:31:59-488,config,,,config-recording,all,
General-133-20230612-09:31:59-488,config,,,repeat,20,
General-133-20230612-09:31:59-488,config,,,**.scalar-recording,true,
General-133-20230612-09:31:59-488,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-133-20230612-09:31:59-488,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-133-20230612-09:31:59-488,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-133-20230612-09:31:59-488,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-133-20230612-09:31:59-488,config,,,**.first.Threshold,10,
General-133-20230612-09:31:59-488,config,,,**.second.Threshold,3,
General-133-20230612-09:31:59-488,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-133-20230612-09:31:59-488,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-133-20230612-09:31:59-488,config,,,**.first.capacity,10,
General-133-20230612-09:31:59-488,config,,,**.second.capacity,-1,
General-120-20230612-09:31:58-13284,runattr,,,configname,General,
General-120-20230612-09:31:58-13284,runattr,,,datetime,20230612-09:31:58,
General-120-20230612-09:31:58-13284,runattr,,,datetimef,20230612-093158,
General-120-20230612-09:31:58-13284,runattr,,,experiment,General,
General-120-20230612-09:31:58-13284,runattr,,,inifile,omnetpp.ini,
General-120-20230612-09:31:58-13284,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-120-20230612-09:31:58-13284,runattr,,,iterationvarsd,0.28/0.5,
General-120-20230612-09:31:58-13284,runattr,,,iterationvarsf,"0.28,0.5-",
General-120-20230612-09:31:58-13284,runattr,,,measurement,"$0=0.28, $1=0.5",
General-120-20230612-09:31:58-13284,runattr,,,network,Network,
General-120-20230612-09:31:58-13284,runattr,,,processid,13284,
General-120-20230612-09:31:58-13284,runattr,,,repetition,0,
General-120-20230612-09:31:58-13284,runattr,,,replication,#0,
General-120-20230612-09:31:58-13284,runattr,,,resultdir,results,
General-120-20230612-09:31:58-13284,runattr,,,runnumber,120,
General-120-20230612-09:31:58-13284,runattr,,,seedset,120,
General-120-20230612-09:31:58-13284,config,,,sim-time-limit,1000s,
General-120-20230612-09:31:58-13284,config,,,network,Network,
General-120-20230612-09:31:58-13284,config,,,config-recording,all,
General-120-20230612-09:31:58-13284,config,,,repeat,20,
General-120-20230612-09:31:58-13284,config,,,**.scalar-recording,true,
General-120-20230612-09:31:58-13284,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-120-20230612-09:31:58-13284,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-120-20230612-09:31:58-13284,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-120-20230612-09:31:58-13284,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-120-20230612-09:31:58-13284,config,,,**.first.Threshold,10,
General-120-20230612-09:31:58-13284,config,,,**.second.Threshold,3,
General-120-20230612-09:31:58-13284,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-120-20230612-09:31:58-13284,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-120-20230612-09:31:58-13284,config,,,**.first.capacity,10,
General-120-20230612-09:31:58-13284,config,,,**.second.capacity,-1,
General-38-20230612-09:31:53-11752,runattr,,,configname,General,
General-38-20230612-09:31:53-11752,runattr,,,datetime,20230612-09:31:53,
General-38-20230612-09:31:53-11752,runattr,,,datetimef,20230612-093153,
General-38-20230612-09:31:53-11752,runattr,,,experiment,General,
General-38-20230612-09:31:53-11752,runattr,,,inifile,omnetpp.ini,
General-38-20230612-09:31:53-11752,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-38-20230612-09:31:53-11752,runattr,,,iterationvarsd,1.0/0.66,
General-38-20230612-09:31:53-11752,runattr,,,iterationvarsf,"1.0,0.66-",
General-38-20230612-09:31:53-11752,runattr,,,measurement,"$0=1.0, $1=0.66",
General-38-20230612-09:31:53-11752,runattr,,,network,Network,
General-38-20230612-09:31:53-11752,runattr,,,processid,11752,
General-38-20230612-09:31:53-11752,runattr,,,repetition,18,
General-38-20230612-09:31:53-11752,runattr,,,replication,#18,
General-38-20230612-09:31:53-11752,runattr,,,resultdir,results,
General-38-20230612-09:31:53-11752,runattr,,,runnumber,38,
General-38-20230612-09:31:53-11752,runattr,,,seedset,38,
General-38-20230612-09:31:53-11752,config,,,sim-time-limit,1000s,
General-38-20230612-09:31:53-11752,config,,,network,Network,
General-38-20230612-09:31:53-11752,config,,,config-recording,all,
General-38-20230612-09:31:53-11752,config,,,repeat,20,
General-38-20230612-09:31:53-11752,config,,,**.scalar-recording,true,
General-38-20230612-09:31:53-11752,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-38-20230612-09:31:53-11752,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-38-20230612-09:31:53-11752,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-38-20230612-09:31:53-11752,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-38-20230612-09:31:53-11752,config,,,**.first.Threshold,10,
General-38-20230612-09:31:53-11752,config,,,**.second.Threshold,3,
General-38-20230612-09:31:53-11752,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-38-20230612-09:31:53-11752,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-38-20230612-09:31:53-11752,config,,,**.first.capacity,10,
General-38-20230612-09:31:53-11752,config,,,**.second.capacity,-1,
General-23-20230612-09:31:52-16088,runattr,,,configname,General,
General-23-20230612-09:31:52-16088,runattr,,,datetime,20230612-09:31:52,
General-23-20230612-09:31:52-16088,runattr,,,datetimef,20230612-093152,
General-23-20230612-09:31:52-16088,runattr,,,experiment,General,
General-23-20230612-09:31:52-16088,runattr,,,inifile,omnetpp.ini,
General-23-20230612-09:31:52-16088,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-23-20230612-09:31:52-16088,runattr,,,iterationvarsd,1.0/0.66,
General-23-20230612-09:31:52-16088,runattr,,,iterationvarsf,"1.0,0.66-",
General-23-20230612-09:31:52-16088,runattr,,,measurement,"$0=1.0, $1=0.66",
General-23-20230612-09:31:52-16088,runattr,,,network,Network,
General-23-20230612-09:31:52-16088,runattr,,,processid,16088,
