run,type,module,name,attrname,attrvalue,value
General-10-20230714-10:03:27-13080,runattr,,,configname,General,
General-10-20230714-10:03:27-13080,runattr,,,datetime,20230714-10:03:27,
General-10-20230714-10:03:27-13080,runattr,,,datetimef,20230714-100327,
General-10-20230714-10:03:27-13080,runattr,,,experiment,General,
General-10-20230714-10:03:27-13080,runattr,,,inifile,omnetpp.ini,
General-10-20230714-10:03:27-13080,runattr,,,iterationvars,"$0=1.0, $1=0.5",
General-10-20230714-10:03:27-13080,runattr,,,iterationvarsd,1.0/0.5,
General-10-20230714-10:03:27-13080,runattr,,,iterationvarsf,"1.0,0.5-",
General-10-20230714-10:03:27-13080,runattr,,,measurement,"$0=1.0, $1=0.5",
General-10-20230714-10:03:27-13080,runattr,,,network,Network,
General-10-20230714-10:03:27-13080,runattr,,,processid,13080,
General-10-20230714-10:03:27-13080,runattr,,,repetition,10,
General-10-20230714-10:03:27-13080,runattr,,,replication,#10,
General-10-20230714-10:03:27-13080,runattr,,,resultdir,results,
General-10-20230714-10:03:27-13080,runattr,,,runnumber,10,
General-10-20230714-10:03:27-13080,runattr,,,seedset,10,
General-10-20230714-10:03:27-13080,config,,,sim-time-limit,5000s,
General-10-20230714-10:03:27-13080,config,,,network,Network,
General-10-20230714-10:03:27-13080,config,,,config-recording,all,
General-10-20230714-10:03:27-13080,config,,,repeat,20,
General-10-20230714-10:03:27-13080,config,,,**.scalar-recording,true,
General-10-20230714-10:03:27-13080,config,,,warmup-period,1000s,
General-10-20230714-10:03:27-13080,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-10-20230714-10:03:27-13080,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-10-20230714-10:03:27-13080,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-10-20230714-10:03:27-13080,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-10-20230714-10:03:27-13080,config,,,**.first.Threshold,10,
General-10-20230714-10:03:27-13080,config,,,**.second.Threshold,3,
General-10-20230714-10:03:27-13080,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-10-20230714-10:03:27-13080,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-10-20230714-10:03:27-13080,config,,,**.first.capacity,10,
General-10-20230714-10:03:27-13080,config,,,**.second.capacity,-1,
General-0-20230714-10:03:27-9144,runattr,,,configname,General,
General-0-20230714-10:03:27-9144,runattr,,,datetime,20230714-10:03:27,
General-0-20230714-10:03:27-9144,runattr,,,datetimef,20230714-100327,
General-0-20230714-10:03:27-9144,runattr,,,experiment,General,
General-0-20230714-10:03:27-9144,runattr,,,inifile,omnetpp.ini,
General-0-20230714-10:03:27-9144,runattr,,,iterationvars,"$0=1.0, $1=0.5",
General-0-20230714-10:03:27-9144,runattr,,,iterationvarsd,1.0/0.5,
General-0-20230714-10:03:27-9144,runattr,,,iterationvarsf,"1.0,0.5-",
General-0-20230714-10:03:27-9144,runattr,,,measurement,"$0=1.0, $1=0.5",
General-0-20230714-10:03:27-9144,runattr,,,network,Network,
General-0-20230714-10:03:27-9144,runattr,,,processid,9144,
General-0-20230714-10:03:27-9144,runattr,,,repetition,0,
General-0-20230714-10:03:27-9144,runattr,,,replication,#0,
General-0-20230714-10:03:27-9144,runattr,,,resultdir,results,
General-0-20230714-10:03:27-9144,runattr,,,runnumber,0,
General-0-20230714-10:03:27-9144,runattr,,,seedset,0,
General-0-20230714-10:03:27-9144,config,,,sim-time-limit,5000s,
General-0-20230714-10:03:27-9144,config,,,network,Network,
General-0-20230714-10:03:27-9144,config,,,config-recording,all,
General-0-20230714-10:03:27-9144,config,,,repeat,20,
General-0-20230714-10:03:27-9144,config,,,**.scalar-recording,true,
General-0-20230714-10:03:27-9144,config,,,warmup-period,1000s,
General-0-20230714-10:03:27-9144,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-0-20230714-10:03:27-9144,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-0-20230714-10:03:27-9144,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-0-20230714-10:03:27-9144,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-0-20230714-10:03:27-9144,config,,,**.first.Threshold,10,
General-0-20230714-10:03:27-9144,config,,,**.second.Threshold,3,
General-0-20230714-10:03:27-9144,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-0-20230714-10:03:27-9144,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-0-20230714-10:03:27-9144,config,,,**.first.capacity,10,
General-0-20230714-10:03:27-9144,config,,,**.second.capacity,-1,
General-11-20230714-10:03:27-11272,runattr,,,configname,General,
General-11-20230714-10:03:27-11272,runattr,,,datetime,20230714-10:03:27,
General-11-20230714-10:03:27-11272,runattr,,,datetimef,20230714-100327,
General-11-20230714-10:03:27-11272,runattr,,,experiment,General,
General-11-20230714-10:03:27-11272,runattr,,,inifile,omnetpp.ini,
General-11-20230714-10:03:27-11272,runattr,,,iterationvars,"$0=1.0, $1=0.5",
General-11-20230714-10:03:27-11272,runattr,,,iterationvarsd,1.0/0.5,
General-11-20230714-10:03:27-11272,runattr,,,iterationvarsf,"1.0,0.5-",
General-11-20230714-10:03:27-11272,runattr,,,measurement,"$0=1.0, $1=0.5",
General-11-20230714-10:03:27-11272,runattr,,,network,Network,
General-11-20230714-10:03:27-11272,runattr,,,processid,11272,
General-11-20230714-10:03:27-11272,runattr,,,repetition,11,
General-11-20230714-10:03:27-11272,runattr,,,replication,#11,
General-11-20230714-10:03:27-11272,runattr,,,resultdir,results,
General-11-20230714-10:03:27-11272,runattr,,,runnumber,11,
General-11-20230714-10:03:27-11272,runattr,,,seedset,11,
General-11-20230714-10:03:27-11272,config,,,sim-time-limit,5000s,
General-11-20230714-10:03:27-11272,config,,,network,Network,
General-11-20230714-10:03:27-11272,config,,,config-recording,all,
General-11-20230714-10:03:27-11272,config,,,repeat,20,
General-11-20230714-10:03:27-11272,config,,,**.scalar-recording,true,
General-11-20230714-10:03:27-11272,config,,,warmup-period,1000s,
General-11-20230714-10:03:27-11272,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-11-20230714-10:03:27-11272,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-11-20230714-10:03:27-11272,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-11-20230714-10:03:27-11272,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
