run,type,module,name,attrname,attrvalue,value
General-100-20230714-10:01:35-13420,runattr,,,configname,General,
General-100-20230714-10:01:35-13420,runattr,,,datetime,20230714-10:01:35,
General-100-20230714-10:01:35-13420,runattr,,,datetimef,20230714-100135,
General-100-20230714-10:01:35-13420,runattr,,,experiment,General,
General-100-20230714-10:01:35-13420,runattr,,,inifile,omnetpp.ini,
General-100-20230714-10:01:35-13420,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-100-20230714-10:01:35-13420,runattr,,,iterationvarsd,0.33/0.66,
General-100-20230714-10:01:35-13420,runattr,,,iterationvarsf,"0.33,0.66-",
General-100-20230714-10:01:35-13420,runattr,,,measurement,"$0=0.33, $1=0.66",
General-100-20230714-10:01:35-13420,runattr,,,network,Network,
General-100-20230714-10:01:35-13420,runattr,,,processid,13420,
General-100-20230714-10:01:35-13420,runattr,,,repetition,0,
General-100-20230714-10:01:35-13420,runattr,,,replication,#0,
General-100-20230714-10:01:35-13420,runattr,,,resultdir,results,
General-100-20230714-10:01:35-13420,runattr,,,runnumber,100,
General-100-20230714-10:01:35-13420,runattr,,,seedset,100,
General-100-20230714-10:01:35-13420,config,,,sim-time-limit,5000s,
General-100-20230714-10:01:35-13420,config,,,network,Network,
General-100-20230714-10:01:35-13420,config,,,config-recording,all,
General-100-20230714-10:01:35-13420,config,,,repeat,20,
General-100-20230714-10:01:35-13420,config,,,**.scalar-recording,true,
General-100-20230714-10:01:35-13420,config,,,warmup-period,1000s,
General-100-20230714-10:01:35-13420,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-100-20230714-10:01:35-13420,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-100-20230714-10:01:35-13420,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-100-20230714-10:01:35-13420,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-100-20230714-10:01:35-13420,config,,,**.first.Threshold,10,
General-100-20230714-10:01:35-13420,config,,,**.second.Threshold,3,
General-100-20230714-10:01:35-13420,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-100-20230714-10:01:35-13420,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-100-20230714-10:01:35-13420,config,,,**.first.capacity,10,
General-100-20230714-10:01:35-13420,config,,,**.second.capacity,-1,
General-119-20230714-10:01:36-4120,runattr,,,configname,General,
General-119-20230714-10:01:36-4120,runattr,,,datetime,20230714-10:01:36,
General-119-20230714-10:01:36-4120,runattr,,,datetimef,20230714-100136,
General-119-20230714-10:01:36-4120,runattr,,,experiment,General,
General-119-20230714-10:01:36-4120,runattr,,,inifile,omnetpp.ini,
General-119-20230714-10:01:36-4120,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-119-20230714-10:01:36-4120,runattr,,,iterationvarsd,0.33/0.66,
General-119-20230714-10:01:36-4120,runattr,,,iterationvarsf,"0.33,0.66-",
General-119-20230714-10:01:36-4120,runattr,,,measurement,"$0=0.33, $1=0.66",
General-119-20230714-10:01:36-4120,runattr,,,network,Network,
General-119-20230714-10:01:36-4120,runattr,,,processid,4120,
General-119-20230714-10:01:36-4120,runattr,,,repetition,19,
General-119-20230714-10:01:36-4120,runattr,,,replication,#19,
General-119-20230714-10:01:36-4120,runattr,,,resultdir,results,
General-119-20230714-10:01:36-4120,runattr,,,runnumber,119,
General-119-20230714-10:01:36-4120,runattr,,,seedset,119,
General-119-20230714-10:01:36-4120,config,,,sim-time-limit,5000s,
General-119-20230714-10:01:36-4120,config,,,network,Network,
General-119-20230714-10:01:36-4120,config,,,config-recording,all,
General-119-20230714-10:01:36-4120,config,,,repeat,20,
General-119-20230714-10:01:36-4120,config,,,**.scalar-recording,true,
General-119-20230714-10:01:36-4120,config,,,warmup-period,1000s,
General-119-20230714-10:01:36-4120,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-119-20230714-10:01:36-4120,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-119-20230714-10:01:36-4120,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-119-20230714-10:01:36-4120,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-119-20230714-10:01:36-4120,config,,,**.first.Threshold,10,
General-119-20230714-10:01:36-4120,config,,,**.second.Threshold,3,
General-119-20230714-10:01:36-4120,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-119-20230714-10:01:36-4120,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-119-20230714-10:01:36-4120,config,,,**.first.capacity,10,
General-119-20230714-10:01:36-4120,config,,,**.second.capacity,-1,
General-112-20230714-10:01:35-12688,runattr,,,configname,General,
General-112-20230714-10:01:35-12688,runattr,,,datetime,20230714-10:01:35,
General-112-20230714-10:01:35-12688,runattr,,,datetimef,20230714-100135,
General-112-20230714-10:01:35-12688,runattr,,,experiment,General,
General-112-20230714-10:01:35-12688,runattr,,,inifile,omnetpp.ini,
General-112-20230714-10:01:35-12688,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-112-20230714-10:01:35-12688,runattr,,,iterationvarsd,0.33/0.66,
General-112-20230714-10:01:35-12688,runattr,,,iterationvarsf,"0.33,0.66-",
General-112-20230714-10:01:35-12688,runattr,,,measurement,"$0=0.33, $1=0.66",
General-112-20230714-10:01:35-12688,runattr,,,network,Network,
General-112-20230714-10:01:35-12688,runattr,,,processid,12688,
General-112-20230714-10:01:35-12688,runattr,,,repetition,12,
General-112-20230714-10:01:35-12688,runattr,,,replication,#12,
General-112-20230714-10:01:35-12688,runattr,,,resultdir,results,
General-112-20230714-10:01:35-12688,runattr,,,runnumber,112,
General-112-20230714-10:01:35-12688,runattr,,,seedset,112,
General-112-20230714-10:01:35-12688,config,,,sim-time-limit,5000s,
General-112-20230714-10:01:35-12688,config,,,network,Network,
General-112-20230714-10:01:35-12688,config,,,config-recording,all,
General-112-20230714-10:01:35-12688,config,,,repeat,20,
General-112-20230714-10:01:35-12688,config,,,**.scalar-recording,true,
General-112-20230714-10:01:35-12688,config,,,warmup-period,1000s,
General-112-20230714-10:01:35-12688,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-112-20230714-10:01:35-12688,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-112-20230714-10:01:35-12688,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-112-20230714-10:01:35-12688,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-112-20230714-10:01:35-12688,config,,,**.first.Threshold,10,
General-112-20230714-10:01:35-12688,config,,,**.second.Threshold,3,
General-112-20230714-10:01:35-12688,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-112-20230714-10:01:35-12688,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-112-20230714-10:01:35-12688,config,,,**.first.capacity,10,
General-112-20230714-10:01:35-12688,config,,,**.second.capacity,-1,
General-114-20230714-10:01:36-716,runattr,,,configname,General,
General-114-20230714-10:01:36-716,runattr,,,datetime,20230714-10:01:36,
General-114-20230714-10:01:36-716,runattr,,,datetimef,20230714-100136,
General-114-20230714-10:01:36-716,runattr,,,experiment,General,
General-114-20230714-10:01:36-716,runattr,,,inifile,omnetpp.ini,
General-114-20230714-10:01:36-716,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-114-20230714-10:01:36-716,runattr,,,iterationvarsd,0.33/0.66,
General-114-20230714-10:01:36-716,runattr,,,iterationvarsf,"0.33,0.66-",
General-114-20230714-10:01:36-716,runattr,,,measurement,"$0=0.33, $1=0.66",
General-114-20230714-10:01:36-716,runattr,,,network,Network,
General-114-20230714-10:01:36-716,runattr,,,processid,716,
General-114-20230714-10:01:36-716,runattr,,,repetition,14,
General-114-20230714-10:01:36-716,runattr,,,replication,#14,
General-114-20230714-10:01:36-716,runattr,,,resultdir,results,
