run,type,module,name,attrname,attrvalue,value
General-100-20230714-10:08:22-5340,runattr,,,configname,General,
General-100-20230714-10:08:22-5340,runattr,,,datetime,20230714-10:08:22,
General-100-20230714-10:08:22-5340,runattr,,,datetimef,20230714-100822,
General-100-20230714-10:08:22-5340,runattr,,,experiment,General,
General-100-20230714-10:08:22-5340,runattr,,,inifile,omnetpp.ini,
General-100-20230714-10:08:22-5340,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-100-20230714-10:08:22-5340,runattr,,,iterationvarsd,0.33/0.66,
General-100-20230714-10:08:22-5340,runattr,,,iterationvarsf,"0.33,0.66-",
General-100-20230714-10:08:22-5340,runattr,,,measurement,"$0=0.33, $1=0.66",
General-100-20230714-10:08:22-5340,runattr,,,network,Network,
General-100-20230714-10:08:22-5340,runattr,,,processid,5340,
General-100-20230714-10:08:22-5340,runattr,,,repetition,0,
General-100-20230714-10:08:22-5340,runattr,,,replication,#0,
General-100-20230714-10:08:22-5340,runattr,,,resultdir,results,
General-100-20230714-10:08:22-5340,runattr,,,runnumber,100,
General-100-20230714-10:08:22-5340,runattr,,,seedset,100,
General-100-20230714-10:08:22-5340,config,,,sim-time-limit,5000s,
General-100-20230714-10:08:22-5340,config,,,network,Network,
General-100-20230714-10:08:22-5340,config,,,config-recording,all,
General-100-20230714-10:08:22-5340,config,,,repeat,20,
General-100-20230714-10:08:22-5340,config,,,**.scalar-recording,true,
General-100-20230714-10:08:22-5340,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-100-20230714-10:08:22-5340,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-100-20230714-10:08:22-5340,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-100-20230714-10:08:22-5340,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-100-20230714-10:08:22-5340,config,,,**.first.Threshold,10,
General-100-20230714-10:08:22-5340,config,,,**.second.Threshold,3,
General-100-20230714-10:08:22-5340,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-100-20230714-10:08:22-5340,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-100-20230714-10:08:22-5340,config,,,**.first.capacity,10,
General-100-20230714-10:08:22-5340,config,,,**.second.capacity,-1,
General-113-20230714-10:08:22-12636,runattr,,,configname,General,
General-113-20230714-10:08:22-12636,runattr,,,datetime,20230714-10:08:22,
General-113-20230714-10:08:22-12636,runattr,,,datetimef,20230714-100822,
General-113-20230714-10:08:22-12636,runattr,,,experiment,General,
General-113-20230714-10:08:22-12636,runattr,,,inifile,omnetpp.ini,
General-113-20230714-10:08:22-12636,runattr,,,iterationvars,"$0=0.33, $1=0.66",
General-113-20230714-10:08:22-12636,runattr,,,iterationvarsd,0.33/0.66,
General-113-20230714-10:08:22-12636,runattr,,,iterationvarsf,"0.33,0.66-",
General-113-20230714-10:08:22-12636,runattr,,,measurement,"$0=0.33, $1=0.66",
General-113-20230714-10:08:22-12636,runattr,,,network,Network,
General-113-20230714-10:08:22-12636,runattr,,,processid,12636,
General-113-20230714-10:08:22-12636,runattr,,,repetition,13,
General-113-20230714-10:08:22-12636,runattr,,,replication,#13,
General-113-20230714-10:08:22-12636,runattr,,,resultdir,results,
