run,type,module,name,attrname,attrvalue,value
General-139-20230714-10:08:24-9956,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-139-20230714-10:08:24-9956,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-139-20230714-10:08:24-9956,config,,,**.first.capacity,10,
General-139-20230714-10:08:24-9956,config,,,**.second.capacity,-1,
General-122-20230714-10:08:23-1400,runattr,,,configname,General,
General-122-20230714-10:08:23-1400,runattr,,,datetime,20230714-10:08:23,
General-122-20230714-10:08:23-1400,runattr,,,datetimef,20230714-100823,
General-122-20230714-10:08:23-1400,runattr,,,experiment,General,
General-122-20230714-10:08:23-1400,runattr,,,inifile,omnetpp.ini,
General-122-20230714-10:08:23-1400,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-122-20230714-10:08:23-1400,runattr,,,iterationvarsd,0.28/0.5,
General-122-20230714-10:08:23-1400,runattr,,,iterationvarsf,"0.28,0.5-",
General-122-20230714-10:08:23-1400,runattr,,,measurement,"$0=0.28, $1=0.5",
General-122-20230714-10:08:23-1400,runattr,,,network,Network,
General-122-20230714-10:08:23-1400,runattr,,,processid,1400,
General-122-20230714-10:08:23-1400,runattr,,,repetition,2,
General-122-20230714-10:08:23-1400,runattr,,,replication,#2,
General-122-20230714-10:08:23-1400,runattr,,,resultdir,results,
General-122-20230714-10:08:23-1400,runattr,,,runnumber,122,
General-122-20230714-10:08:23-1400,runattr,,,seedset,122,
General-122-20230714-10:08:23-1400,config,,,sim-time-limit,5000s,
General-122-20230714-10:08:23-1400,config,,,network,Network,
General-122-20230714-10:08:23-1400,config,,,config-recording,all,
General-122-20230714-10:08:23-1400,config,,,repeat,20,
General-122-20230714-10:08:23-1400,config,,,**.scalar-recording,true,
General-122-20230714-10:08:23-1400,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-122-20230714-10:08:23-1400,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-122-20230714-10:08:23-1400,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-122-20230714-10:08:23-1400,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-122-20230714-10:08:23-1400,config,,,**.first.Threshold,10,
General-122-20230714-10:08:23-1400,config,,,**.second.Threshold,3,
General-122-20230714-10:08:23-1400,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-122-20230714-10:08:23-1400,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-122-20230714-10:08:23-1400,config,,,**.first.capacity,10,
General-122-20230714-10:08:23-1400,config,,,**.second.capacity,-1,
General-138-20230714-10:08:24-10208,runattr,,,configname,General,
General-138-20230714-10:08:24-10208,runattr,,,datetime,20230714-10:08:24,
General-138-20230714-10:08:24-10208,runattr,,,datetimef,20230714-100824,
General-138-20230714-10:08:24-10208,runattr,,,experiment,General,
General-138-20230714-10:08:24-10208,runattr,,,inifile,omnetpp.ini,
General-138-20230714-10:08:24-10208,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-138-20230714-10:08:24-10208,runattr,,,iterationvarsd,0.28/0.5,
General-138-20230714-10:08:24-10208,runattr,,,iterationvarsf,"0.28,0.5-",
General-138-20230714-10:08:24-10208,runattr,,,measurement,"$0=0.28, $1=0.5",
General-138-20230714-10:08:24-10208,runattr,,,network,Network,
General-138-20230714-10:08:24-10208,runattr,,,processid,10208,
General-138-20230714-10:08:24-10208,runattr,,,repetition,18,
General-138-20230714-10:08:24-10208,runattr,,,replication,#18,
General-138-20230714-10:08:24-10208,runattr,,,resultdir,results,
General-138-20230714-10:08:24-10208,runattr,,,runnumber,138,
General-138-20230714-10:08:24-10208,runattr,,,seedset,138,
General-138-20230714-10:08:24-10208,config,,,sim-time-limit,5000s,
General-138-20230714-10:08:24-10208,config,,,network,Network,
General-138-20230714-10:08:24-10208,config,,,config-recording,all,
General-138-20230714-10:08:24-10208,config,,,repeat,20,
General-138-20230714-10:08:24-10208,config,,,**.scalar-recording,true,
General-138-20230714-10:08:24-10208,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-138-20230714-10:08:24-10208,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-138-20230714-10:08:24-10208,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-138-20230714-10:08:24-10208,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-138-20230714-10:08:24-10208,config,,,**.first.Threshold,10,
General-138-20230714-10:08:24-10208,config,,,**.second.Threshold,3,
General-138-20230714-10:08:24-10208,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-138-20230714-10:08:24-10208,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-138-20230714-10:08:24-10208,config,,,**.first.capacity,10,
General-138-20230714-10:08:24-10208,config,,,**.second.capacity,-1,
General-125-20230714-10:08:23-9052,runattr,,,configname,General,
General-125-20230714-10:08:23-9052,runattr,,,datetime,20230714-10:08:23,
General-125-20230714-10:08:23-9052,runattr,,,datetimef,20230714-100823,
General-125-20230714-10:08:23-9052,runattr,,,experiment,General,
General-125-20230714-10:08:23-9052,runattr,,,inifile,omnetpp.ini,
General-125-20230714-10:08:23-9052,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-125-20230714-10:08:23-9052,runattr,,,iterationvarsd,0.28/0.5,
General-125-20230714-10:08:23-9052,runattr,,,iterationvarsf,"0.28,0.5-",
General-125-20230714-10:08:23-9052,runattr,,,measurement,"$0=0.28, $1=0.5",
General-125-20230714-10:08:23-9052,runattr,,,network,Network,
General-125-20230714-10:08:23-9052,runattr,,,processid,9052,
General-125-20230714-10:08:23-9052,runattr,,,repetition,5,
General-125-20230714-10:08:23-9052,runattr,,,replication,#5,
General-125-20230714-10:08:23-9052,runattr,,,resultdir,results,
General-125-20230714-10:08:23-9052,runattr,,,runnumber,125,
General-125-20230714-10:08:23-9052,runattr,,,seedset,125,
General-125-20230714-10:08:23-9052,config,,,sim-time-limit,5000s,
General-125-20230714-10:08:23-9052,config,,,network,Network,
General-125-20230714-10:08:23-9052,config,,,config-recording,all,
General-125-20230714-10:08:23-9052,config,,,repeat,20,
General-125-20230714-10:08:23-9052,config,,,**.scalar-recording,true,
General-125-20230714-10:08:23-9052,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-125-20230714-10:08:23-9052,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-125-20230714-10:08:23-9052,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-125-20230714-10:08:23-9052,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-125-20230714-10:08:23-9052,config,,,**.first.Threshold,10,
General-125-20230714-10:08:23-9052,config,,,**.second.Threshold,3,
General-125-20230714-10:08:23-9052,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-125-20230714-10:08:23-9052,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-125-20230714-10:08:23-9052,config,,,**.first.capacity,10,
General-125-20230714-10:08:23-9052,config,,,**.second.capacity,-1,
General-126-20230714-10:08:23-7052,runattr,,,configname,General,
General-126-20230714-10:08:23-7052,runattr,,,datetime,20230714-10:08:23,
General-126-20230714-10:08:23-7052,runattr,,,datetimef,20230714-100823,
General-126-20230714-10:08:23-7052,runattr,,,experiment,General,
General-126-20230714-10:08:23-7052,runattr,,,inifile,omnetpp.ini,
General-126-20230714-10:08:23-7052,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-126-20230714-10:08:23-7052,runattr,,,iterationvarsd,0.28/0.5,
General-126-20230714-10:08:23-7052,runattr,,,iterationvarsf,"0.28,0.5-",
General-126-20230714-10:08:23-7052,runattr,,,measurement,"$0=0.28, $1=0.5",
General-126-20230714-10:08:23-7052,runattr,,,network,Network,
General-126-20230714-10:08:23-7052,runattr,,,processid,7052,
General-126-20230714-10:08:23-7052,runattr,,,repetition,6,
General-126-20230714-10:08:23-7052,runattr,,,replication,#6,
General-126-20230714-10:08:23-7052,runattr,,,resultdir,results,
General-126-20230714-10:08:23-7052,runattr,,,runnumber,126,
General-126-20230714-10:08:23-7052,runattr,,,seedset,126,
General-126-20230714-10:08:23-7052,config,,,sim-time-limit,5000s,
General-126-20230714-10:08:23-7052,config,,,network,Network,
General-126-20230714-10:08:23-7052,config,,,config-recording,all,
General-126-20230714-10:08:23-7052,config,,,repeat,20,
General-126-20230714-10:08:23-7052,config,,,**.scalar-recording,true,
General-126-20230714-10:08:23-7052,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-126-20230714-10:08:23-7052,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-126-20230714-10:08:23-7052,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-126-20230714-10:08:23-7052,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-126-20230714-10:08:23-7052,config,,,**.first.Threshold,10,
General-126-20230714-10:08:23-7052,config,,,**.second.Threshold,3,
General-126-20230714-10:08:23-7052,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-126-20230714-10:08:23-7052,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-126-20230714-10:08:23-7052,config,,,**.first.capacity,10,
General-126-20230714-10:08:23-7052,config,,,**.second.capacity,-1,
General-128-20230714-10:08:24-12208,runattr,,,configname,General,
General-128-20230714-10:08:24-12208,runattr,,,datetime,20230714-10:08:24,
General-128-20230714-10:08:24-12208,runattr,,,datetimef,20230714-100824,
General-128-20230714-10:08:24-12208,runattr,,,experiment,General,
General-128-20230714-10:08:24-12208,runattr,,,inifile,omnetpp.ini,
General-128-20230714-10:08:24-12208,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-128-20230714-10:08:24-12208,runattr,,,iterationvarsd,0.28/0.5,
General-128-20230714-10:08:24-12208,runattr,,,iterationvarsf,"0.28,0.5-",
General-128-20230714-10:08:24-12208,runattr,,,measurement,"$0=0.28, $1=0.5",
General-128-20230714-10:08:24-12208,runattr,,,network,Network,
General-128-20230714-10:08:24-12208,runattr,,,processid,12208,
General-128-20230714-10:08:24-12208,runattr,,,repetition,8,
General-128-20230714-10:08:24-12208,runattr,,,replication,#8,
General-128-20230714-10:08:24-12208,runattr,,,resultdir,results,
General-128-20230714-10:08:24-12208,runattr,,,runnumber,128,
General-128-20230714-10:08:24-12208,runattr,,,seedset,128,
General-128-20230714-10:08:24-12208,config,,,sim-time-limit,5000s,
General-128-20230714-10:08:24-12208,config,,,network,Network,
General-128-20230714-10:08:24-12208,config,,,config-recording,all,
General-128-20230714-10:08:24-12208,config,,,repeat,20,
General-128-20230714-10:08:24-12208,config,,,**.scalar-recording,true,
General-128-20230714-10:08:24-12208,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-128-20230714-10:08:24-12208,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-128-20230714-10:08:24-12208,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-128-20230714-10:08:24-12208,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-128-20230714-10:08:24-12208,config,,,**.first.Threshold,10,
General-128-20230714-10:08:24-12208,config,,,**.second.Threshold,3,
General-128-20230714-10:08:24-12208,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-128-20230714-10:08:24-12208,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-128-20230714-10:08:24-12208,config,,,**.first.capacity,10,
General-128-20230714-10:08:24-12208,config,,,**.second.capacity,-1,
General-129-20230714-10:08:24-11972,runattr,,,configname,General,
General-129-20230714-10:08:24-11972,runattr,,,datetime,20230714-10:08:24,
General-129-20230714-10:08:24-11972,runattr,,,datetimef,20230714-100824,
General-129-20230714-10:08:24-11972,runattr,,,experiment,General,
General-129-20230714-10:08:24-11972,runattr,,,inifile,omnetpp.ini,
General-129-20230714-10:08:24-11972,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-129-20230714-10:08:24-11972,runattr,,,iterationvarsd,0.28/0.5,
General-129-20230714-10:08:24-11972,runattr,,,iterationvarsf,"0.28,0.5-",
General-129-20230714-10:08:24-11972,runattr,,,measurement,"$0=0.28, $1=0.5",
General-129-20230714-10:08:24-11972,runattr,,,network,Network,
General-129-20230714-10:08:24-11972,runattr,,,processid,11972,
General-129-20230714-10:08:24-11972,runattr,,,repetition,9,
General-129-20230714-10:08:24-11972,runattr,,,replication,#9,
General-129-20230714-10:08:24-11972,runattr,,,resultdir,results,
General-129-20230714-10:08:24-11972,runattr,,,runnumber,129,
General-129-20230714-10:08:24-11972,runattr,,,seedset,129,
