run,type,module,name,attrname,attrvalue,value
General-135-20230714-10:01:37-9880,runattr,,,configname,General,
General-135-20230714-10:01:37-9880,runattr,,,datetime,20230714-10:01:37,
General-135-20230714-10:01:37-9880,runattr,,,datetimef,20230714-100137,
General-135-20230714-10:01:37-9880,runattr,,,experiment,General,
General-135-20230714-10:01:37-9880,runattr,,,inifile,omnetpp.ini,
General-135-20230714-10:01:37-9880,runattr,,,iterationvars,"$0=0.28, $1=0.5",
General-135-20230714-10:01:37-9880,runattr,,,iterationvarsd,0.28/0.5,
General-135-20230714-10:01:37-9880,runattr,,,iterationvarsf,"0.28,0.5-",
General-135-20230714-10:01:37-9880,runattr,,,measurement,"$0=0.28, $1=0.5",
General-135-20230714-10:01:37-9880,runattr,,,network,Network,
General-135-20230714-10:01:37-9880,runattr,,,processid,9880,
General-135-20230714-10:01:37-9880,runattr,,,repetition,15,
General-135-20230714-10:01:37-9880,runattr,,,replication,#15,
General-135-20230714-10:01:37-9880,runattr,,,resultdir,results,
General-135-20230714-10:01:37-9880,runattr,,,runnumber,135,
General-135-20230714-10:01:37-9880,runattr,,,seedset,135,
General-135-20230714-10:01:37-9880,config,,,sim-time-limit,5000s,
General-135-20230714-10:01:37-9880,config,,,network,Network,
General-135-20230714-10:01:37-9880,config,,,config-recording,all,
General-135-20230714-10:01:37-9880,config,,,repeat,20,
General-135-20230714-10:01:37-9880,config,,,**.scalar-recording,true,
General-135-20230714-10:01:37-9880,config,,,warmup-period,1000s,
General-135-20230714-10:01:37-9880,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-135-20230714-10:01:37-9880,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-135-20230714-10:01:37-9880,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-135-20230714-10:01:37-9880,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-135-20230714-10:01:37-9880,config,,,**.first.Threshold,10,
General-135-20230714-10:01:37-9880,config,,,**.second.Threshold,3,
General-135-20230714-10:01:37-9880,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-135-20230714-10:01:37-9880,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-135-20230714-10:01:37-9880,config,,,**.first.capacity,10,
General-135-20230714-10:01:37-9880,config,,,**.second.capacity,-1,
General-120-20230714-10:01:36-2148,runattr,,,configname,General,
General-120-20230714-10:01:36-2148,runattr,,,datetime,20230714-10:01:36,
General-120-20230714-10:01:36-2148,runattr,,,datetimef,20230714-100136,
General-120-20230714-10:01:36-2148,runattr,,,experiment,General,
General-120-20230714-10:01:36-2148,runattr,,,inifile,omnetpp.ini,
General-120-20230714-10:01:36-2148,runattr,,,iterationvars,"$0=0.28, $1=0.5",
