run,type,module,name,attrname,attrvalue,value
General-140-20230714-10:08:24-12332,runattr,,,configname,General,
General-140-20230714-10:08:24-12332,runattr,,,datetime,20230714-10:08:24,
General-140-20230714-10:08:24-12332,runattr,,,datetimef,20230714-100824,
General-140-20230714-10:08:24-12332,runattr,,,experiment,General,
General-140-20230714-10:08:24-12332,runattr,,,inifile,omnetpp.ini,
General-140-20230714-10:08:24-12332,runattr,,,iterationvars,"$0=0.28, $1=0.66",
General-140-20230714-10:08:24-12332,runattr,,,iterationvarsd,0.28/0.66,
General-140-20230714-10:08:24-12332,runattr,,,iterationvarsf,"0.28,0.66-",
General-140-20230714-10:08:24-12332,runattr,,,measurement,"$0=0.28, $1=0.66",
General-140-20230714-10:08:24-12332,runattr,,,network,Network,
General-140-20230714-10:08:24-12332,runattr,,,processid,12332,
General-140-20230714-10:08:24-12332,runattr,,,repetition,0,
General-140-20230714-10:08:24-12332,runattr,,,replication,#0,
General-140-20230714-10:08:24-12332,runattr,,,resultdir,results,
General-140-20230714-10:08:24-12332,runattr,,,runnumber,140,
General-140-20230714-10:08:24-12332,runattr,,,seedset,140,
General-140-20230714-10:08:24-12332,config,,,sim-time-limit,5000s,
General-140-20230714-10:08:24-12332,config,,,network,Network,
General-140-20230714-10:08:24-12332,config,,,config-recording,all,
General-140-20230714-10:08:24-12332,config,,,repeat,20,
General-140-20230714-10:08:24-12332,config,,,**.scalar-recording,true,
General-140-20230714-10:08:24-12332,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-140-20230714-10:08:24-12332,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-140-20230714-10:08:24-12332,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-140-20230714-10:08:24-12332,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-140-20230714-10:08:24-12332,config,,,**.first.Threshold,10,
General-140-20230714-10:08:24-12332,config,,,**.second.Threshold,3,
General-140-20230714-10:08:24-12332,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-140-20230714-10:08:24-12332,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-140-20230714-10:08:24-12332,config,,,**.first.capacity,10,
General-140-20230714-10:08:24-12332,config,,,**.second.capacity,-1,
General-153-20230714-10:08:25-8640,runattr,,,configname,General,
General-153-20230714-10:08:25-8640,runattr,,,datetime,20230714-10:08:25,
General-153-20230714-10:08:25-8640,runattr,,,datetimef,20230714-100825,
General-153-20230714-10:08:25-8640,runattr,,,experiment,General,
General-153-20230714-10:08:25-8640,runattr,,,inifile,omnetpp.ini,
General-153-20230714-10:08:25-8640,runattr,,,iterationvars,"$0=0.28, $1=0.66",
General-153-20230714-10:08:25-8640,runattr,,,iterationvarsd,0.28/0.66,
General-153-20230714-10:08:25-8640,runattr,,,iterationvarsf,"0.28,0.66-",
General-153-20230714-10:08:25-8640,runattr,,,measurement,"$0=0.28, $1=0.66",
General-153-20230714-10:08:25-8640,runattr,,,network,Network,
General-153-20230714-10:08:25-8640,runattr,,,processid,8640,
General-153-20230714-10:08:25-8640,runattr,,,repetition,13,
General-153-20230714-10:08:25-8640,runattr,,,replication,#13,
General-153-20230714-10:08:25-8640,runattr,,,resultdir,results,
General-153-20230714-10:08:25-8640,runattr,,,runnumber,153,
General-153-20230714-10:08:25-8640,runattr,,,seedset,153,
General-153-20230714-10:08:25-8640,config,,,sim-time-limit,5000s,
General-153-20230714-10:08:25-8640,config,,,network,Network,
General-153-20230714-10:08:25-8640,config,,,config-recording,all,
General-153-20230714-10:08:25-8640,config,,,repeat,20,
General-153-20230714-10:08:25-8640,config,,,**.scalar-recording,true,
General-153-20230714-10:08:25-8640,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-153-20230714-10:08:25-8640,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-153-20230714-10:08:25-8640,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-153-20230714-10:08:25-8640,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-153-20230714-10:08:25-8640,config,,,**.first.Threshold,10,
General-153-20230714-10:08:25-8640,config,,,**.second.Threshold,3,
General-153-20230714-10:08:25-8640,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-153-20230714-10:08:25-8640,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-153-20230714-10:08:25-8640,config,,,**.first.capacity,10,
General-153-20230714-10:08:25-8640,config,,,**.second.capacity,-1,
General-154-20230714-10:08:25-13772,runattr,,,configname,General,
General-154-20230714-10:08:25-13772,runattr,,,datetime,20230714-10:08:25,
General-154-20230714-10:08:25-13772,runattr,,,datetimef,20230714-100825,
General-154-20230714-10:08:25-13772,runattr,,,experiment,General,
General-154-20230714-10:08:25-13772,runattr,,,inifile,omnetpp.ini,
General-154-20230714-10:08:25-13772,runattr,,,iterationvars,"$0=0.28, $1=0.66",
General-154-20230714-10:08:25-13772,runattr,,,iterationvarsd,0.28/0.66,
General-154-20230714-10:08:25-13772,runattr,,,iterationvarsf,"0.28,0.66-",
General-154-20230714-10:08:25-13772,runattr,,,measurement,"$0=0.28, $1=0.66",
General-154-20230714-10:08:25-13772,runattr,,,network,Network,
General-154-20230714-10:08:25-13772,runattr,,,processid,13772,
General-154-20230714-10:08:25-13772,runattr,,,repetition,14,
General-154-20230714-10:08:25-13772,runattr,,,replication,#14,
General-154-20230714-10:08:25-13772,runattr,,,resultdir,results,
General-154-20230714-10:08:25-13772,runattr,,,runnumber,154,
General-154-20230714-10:08:25-13772,runattr,,,seedset,154,
General-154-20230714-10:08:25-13772,config,,,sim-time-limit,5000s,
General-154-20230714-10:08:25-13772,config,,,network,Network,
General-154-20230714-10:08:25-13772,config,,,config-recording,all,
General-154-20230714-10:08:25-13772,config,,,repeat,20,
General-154-20230714-10:08:25-13772,config,,,**.scalar-recording,true,
General-154-20230714-10:08:25-13772,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-154-20230714-10:08:25-13772,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-154-20230714-10:08:25-13772,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-154-20230714-10:08:25-13772,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-154-20230714-10:08:25-13772,config,,,**.first.Threshold,10,
General-154-20230714-10:08:25-13772,config,,,**.second.Threshold,3,
General-154-20230714-10:08:25-13772,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-154-20230714-10:08:25-13772,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-154-20230714-10:08:25-13772,config,,,**.first.capacity,10,
General-154-20230714-10:08:25-13772,config,,,**.second.capacity,-1,
General-155-20230714-10:08:25-2444,runattr,,,configname,General,
General-155-20230714-10:08:25-2444,runattr,,,datetime,20230714-10:08:25,
General-155-20230714-10:08:25-2444,runattr,,,datetimef,20230714-100825,
General-155-20230714-10:08:25-2444,runattr,,,experiment,General,
General-155-20230714-10:08:25-2444,runattr,,,inifile,omnetpp.ini,
General-155-20230714-10:08:25-2444,runattr,,,iterationvars,"$0=0.28, $1=0.66",
General-155-20230714-10:08:25-2444,runattr,,,iterationvarsd,0.28/0.66,
General-155-20230714-10:08:25-2444,runattr,,,iterationvarsf,"0.28,0.66-",
General-155-20230714-10:08:25-2444,runattr,,,measurement,"$0=0.28, $1=0.66",
General-155-20230714-10:08:25-2444,runattr,,,network,Network,
General-155-20230714-10:08:25-2444,runattr,,,processid,2444,
General-155-20230714-10:08:25-2444,runattr,,,repetition,15,
General-155-20230714-10:08:25-2444,runattr,,,replication,#15,
General-155-20230714-10:08:25-2444,runattr,,,resultdir,results,
General-155-20230714-10:08:25-2444,runattr,,,runnumber,155,
General-155-20230714-10:08:25-2444,runattr,,,seedset,155,
General-155-20230714-10:08:25-2444,config,,,sim-time-limit,5000s,
General-155-20230714-10:08:25-2444,config,,,network,Network,
General-155-20230714-10:08:25-2444,config,,,config-recording,all,
General-155-20230714-10:08:25-2444,config,,,repeat,20,
General-155-20230714-10:08:25-2444,config,,,**.scalar-recording,true,
General-155-20230714-10:08:25-2444,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-155-20230714-10:08:25-2444,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-155-20230714-10:08:25-2444,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-155-20230714-10:08:25-2444,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-155-20230714-10:08:25-2444,config,,,**.first.Threshold,10,
General-155-20230714-10:08:25-2444,config,,,**.second.Threshold,3,
General-155-20230714-10:08:25-2444,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-155-20230714-10:08:25-2444,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-155-20230714-10:08:25-2444,config,,,**.first.capacity,10,
General-155-20230714-10:08:25-2444,config,,,**.second.capacity,-1,
General-150-20230714-10:08:25-16228,runattr,,,configname,General,
General-150-20230714-10:08:25-16228,runattr,,,datetime,20230714-10:08:25,
General-150-20230714-10:08:25-16228,runattr,,,datetimef,20230714-100825,
General-150-20230714-10:08:25-16228,runattr,,,experiment,General,
General-150-20230714-10:08:25-16228,runattr,,,inifile,omnetpp.ini,
General-150-20230714-10:08:25-16228,runattr,,,iterationvars,"$0=0.28, $1=0.66",
General-150-20230714-10:08:25-16228,runattr,,,iterationvarsd,0.28/0.66,
General-150-20230714-10:08:25-16228,runattr,,,iterationvarsf,"0.28,0.66-",
General-150-20230714-10:08:25-16228,runattr,,,measurement,"$0=0.28, $1=0.66",
General-150-20230714-10:08:25-16228,runattr,,,network,Network,
General-150-20230714-10:08:25-16228,runattr,,,processid,16228,
General-150-20230714-10:08:25-16228,runattr,,,repetition,10,
General-150-20230714-10:08:25-16228,runattr,,,replication,#10,
General-150-20230714-10:08:25-16228,runattr,,,resultdir,results,
General-150-20230714-10:08:25-16228,runattr,,,runnumber,150,
General-150-20230714-10:08:25-16228,runattr,,,seedset,150,
General-150-20230714-10:08:25-16228,config,,,sim-time-limit,5000s,
General-150-20230714-10:08:25-16228,config,,,network,Network,
General-150-20230714-10:08:25-16228,config,,,config-recording,all,
General-150-20230714-10:08:25-16228,config,,,repeat,20,
General-150-20230714-10:08:25-16228,config,,,**.scalar-recording,true,
General-150-20230714-10:08:25-16228,config,,,**.S1.interArrivalTime,exponential(0.28s),
General-150-20230714-10:08:25-16228,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-150-20230714-10:08:25-16228,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
