run,type,module,name,attrname,attrvalue,value
General-95-20230714-10:01:34-5004,runattr,,,configname,General,
General-95-20230714-10:01:34-5004,runattr,,,datetime,20230714-10:01:34,
General-95-20230714-10:01:34-5004,runattr,,,datetimef,20230714-100134,
General-95-20230714-10:01:34-5004,runattr,,,experiment,General,
General-95-20230714-10:01:34-5004,runattr,,,inifile,omnetpp.ini,
General-95-20230714-10:01:34-5004,runattr,,,iterationvars,"$0=0.33, $1=0.5",
General-95-20230714-10:01:34-5004,runattr,,,iterationvarsd,0.33/0.5,
General-95-20230714-10:01:34-5004,runattr,,,iterationvarsf,"0.33,0.5-",
General-95-20230714-10:01:34-5004,runattr,,,measurement,"$0=0.33, $1=0.5",
General-95-20230714-10:01:34-5004,runattr,,,network,Network,
General-95-20230714-10:01:34-5004,runattr,,,processid,5004,
General-95-20230714-10:01:34-5004,runattr,,,repetition,15,
General-95-20230714-10:01:34-5004,runattr,,,replication,#15,
General-95-20230714-10:01:34-5004,runattr,,,resultdir,results,
General-95-20230714-10:01:34-5004,runattr,,,runnumber,95,
General-95-20230714-10:01:34-5004,runattr,,,seedset,95,
General-95-20230714-10:01:34-5004,config,,,sim-time-limit,5000s,
General-95-20230714-10:01:34-5004,config,,,network,Network,
General-95-20230714-10:01:34-5004,config,,,config-recording,all,
General-95-20230714-10:01:34-5004,config,,,repeat,20,
General-95-20230714-10:01:34-5004,config,,,**.scalar-recording,true,
General-95-20230714-10:01:34-5004,config,,,warmup-period,1000s,
General-95-20230714-10:01:34-5004,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-95-20230714-10:01:34-5004,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-95-20230714-10:01:34-5004,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-95-20230714-10:01:34-5004,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-95-20230714-10:01:34-5004,config,,,**.first.Threshold,10,
General-95-20230714-10:01:34-5004,config,,,**.second.Threshold,3,
General-95-20230714-10:01:34-5004,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-95-20230714-10:01:34-5004,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-95-20230714-10:01:34-5004,config,,,**.first.capacity,10,
General-95-20230714-10:01:34-5004,config,,,**.second.capacity,-1,
General-80-20230714-10:01:33-10208,runattr,,,configname,General,
General-80-20230714-10:01:33-10208,runattr,,,datetime,20230714-10:01:33,
General-80-20230714-10:01:33-10208,runattr,,,datetimef,20230714-100133,
General-80-20230714-10:01:33-10208,runattr,,,experiment,General,
General-80-20230714-10:01:33-10208,runattr,,,inifile,omnetpp.ini,
General-80-20230714-10:01:33-10208,runattr,,,iterationvars,"$0=0.33, $1=0.5",
General-80-20230714-10:01:33-10208,runattr,,,iterationvarsd,0.33/0.5,
General-80-20230714-10:01:33-10208,runattr,,,iterationvarsf,"0.33,0.5-",
General-80-20230714-10:01:33-10208,runattr,,,measurement,"$0=0.33, $1=0.5",
General-80-20230714-10:01:33-10208,runattr,,,network,Network,
General-80-20230714-10:01:33-10208,runattr,,,processid,10208,
General-80-20230714-10:01:33-10208,runattr,,,repetition,0,
General-80-20230714-10:01:33-10208,runattr,,,replication,#0,
General-80-20230714-10:01:33-10208,runattr,,,resultdir,results,
General-80-20230714-10:01:33-10208,runattr,,,runnumber,80,
General-80-20230714-10:01:33-10208,runattr,,,seedset,80,
General-80-20230714-10:01:33-10208,config,,,sim-time-limit,5000s,
General-80-20230714-10:01:33-10208,config,,,network,Network,
General-80-20230714-10:01:33-10208,config,,,config-recording,all,
General-80-20230714-10:01:33-10208,config,,,repeat,20,
General-80-20230714-10:01:33-10208,config,,,**.scalar-recording,true,
General-80-20230714-10:01:33-10208,config,,,warmup-period,1000s,
General-80-20230714-10:01:33-10208,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-80-20230714-10:01:33-10208,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-80-20230714-10:01:33-10208,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-80-20230714-10:01:33-10208,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-80-20230714-10:01:33-10208,config,,,**.first.Threshold,10,
General-80-20230714-10:01:33-10208,config,,,**.second.Threshold,3,
General-80-20230714-10:01:33-10208,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-80-20230714-10:01:33-10208,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-80-20230714-10:01:33-10208,config,,,**.first.capacity,10,
General-80-20230714-10:01:33-10208,config,,,**.second.capacity,-1,
General-90-20230714-10:01:34-14272,runattr,,,configname,General,
General-90-20230714-10:01:34-14272,runattr,,,datetime,20230714-10:01:34,
General-90-20230714-10:01:34-14272,runattr,,,datetimef,20230714-100134,
General-90-20230714-10:01:34-14272,runattr,,,experiment,General,
General-90-20230714-10:01:34-14272,runattr,,,inifile,omnetpp.ini,
General-90-20230714-10:01:34-14272,runattr,,,iterationvars,"$0=0.33, $1=0.5",
General-90-20230714-10:01:34-14272,runattr,,,iterationvarsd,0.33/0.5,
General-90-20230714-10:01:34-14272,runattr,,,iterationvarsf,"0.33,0.5-",
General-90-20230714-10:01:34-14272,runattr,,,measurement,"$0=0.33, $1=0.5",
General-90-20230714-10:01:34-14272,runattr,,,network,Network,
General-90-20230714-10:01:34-14272,runattr,,,processid,14272,
General-90-20230714-10:01:34-14272,runattr,,,repetition,10,
General-90-20230714-10:01:34-14272,runattr,,,replication,#10,
General-90-20230714-10:01:34-14272,runattr,,,resultdir,results,
General-90-20230714-10:01:34-14272,runattr,,,runnumber,90,
General-90-20230714-10:01:34-14272,runattr,,,seedset,90,
General-90-20230714-10:01:34-14272,config,,,sim-time-limit,5000s,
General-90-20230714-10:01:34-14272,config,,,network,Network,
General-90-20230714-10:01:34-14272,config,,,config-recording,all,
General-90-20230714-10:01:34-14272,config,,,repeat,20,
General-90-20230714-10:01:34-14272,config,,,**.scalar-recording,true,
General-90-20230714-10:01:34-14272,config,,,warmup-period,1000s,
General-90-20230714-10:01:34-14272,config,,,**.S1.interArrivalTime,exponential(0.33s),
General-90-20230714-10:01:34-14272,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-90-20230714-10:01:34-14272,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-90-20230714-10:01:34-14272,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-90-20230714-10:01:34-14272,config,,,**.first.Threshold,10,
General-90-20230714-10:01:34-14272,config,,,**.second.Threshold,3,
General-90-20230714-10:01:34-14272,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-90-20230714-10:01:34-14272,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-90-20230714-10:01:34-14272,config,,,**.first.capacity,10,
General-90-20230714-10:01:34-14272,config,,,**.second.capacity,-1,
General-81-20230714-10:01:33-11472,runattr,,,configname,General,
General-81-20230714-10:01:33-11472,runattr,,,datetime,20230714-10:01:33,
General-81-20230714-10:01:33-11472,runattr,,,datetimef,20230714-100133,
General-81-20230714-10:01:33-11472,runattr,,,experiment,General,
General-81-20230714-10:01:33-11472,runattr,,,inifile,omnetpp.ini,
General-81-20230714-10:01:33-11472,runattr,,,iterationvars,"$0=0.33, $1=0.5",
General-81-20230714-10:01:33-11472,runattr,,,iterationvarsd,0.33/0.5,
General-81-20230714-10:01:33-11472,runattr,,,iterationvarsf,"0.33,0.5-",
General-81-20230714-10:01:33-11472,runattr,,,measurement,"$0=0.33, $1=0.5",
General-81-20230714-10:01:33-11472,runattr,,,network,Network,
General-81-20230714-10:01:33-11472,runattr,,,processid,11472,
General-81-20230714-10:01:33-11472,runattr,,,repetition,1,
General-81-20230714-10:01:33-11472,runattr,,,replication,#1,
General-81-20230714-10:01:33-11472,runattr,,,resultdir,results,
General-81-20230714-10:01:33-11472,runattr,,,runnumber,81,
General-81-20230714-10:01:33-11472,runattr,,,seedset,81,
General-81-20230714-10:01:33-11472,config,,,sim-time-limit,5000s,
General-81-20230714-10:01:33-11472,config,,,network,Network,
